x_m,y_m,psi_rad,rank,sigma_min,rank_rejected,sigma_rejected,gamma_feasible,rejection_reason,solver_status
0.2375,0.8835,0.785398,3,0.227558,0,0,0,solver_infeasible,primal infeasible
0.2375,0.893,0.785398,3,0.221284,0,0,0,solver_infeasible,primal infeasible
0.2375,0.9025,0.785398,3,0.214982,0,0,0,solver_infeasible,primal infeasible
0.2375,0.912,0.785398,3,0.208656,0,0,0,solver_infeasible,primal infeasible
0.2375,0.9215,0.785398,3,0.202312,0,0,0,solver_infeasible,primal infeasible
0.2375,0.931,0.785398,3,0.195954,0,0,0,solver_infeasible,primal infeasible
0.2375,0.9405,0.785398,3,0.189587,0,0,0,solver_infeasible,primal infeasible
0.2375,0.95,0.785398,3,0.183216,0,0,0,solver_infeasible,primal infeasible
0.247,-0.95,0.785398,3,0.224298,0,0,0,solver_infeasible,primal infeasible
0.247,-0.9405,0.785398,3,0.231653,0,0,0,solver_infeasible,primal infeasible
0.247,-0.931,0.785398,3,0.238931,0,0,0,solver_infeasible,primal infeasible
0.247,-0.9215,0.785398,3,0.246124,0,0,0,solver_infeasible,primal infeasible
0.247,-0.912,0.785398,3,0.253225,0,0,0,solver_infeasible,primal infeasible
0.247,-0.9025,0.785398,3,0.260225,0,0,0,solver_infeasible,primal infeasible
0.247,-0.893,0.785398,3,0.267116,0,0,0,solver_infeasible,primal infeasible
0.247,-0.8835,0.785398,3,0.273893,0,0,0,solver_infeasible,primal infeasible
0.247,-0.874,0.785398,3,0.280549,0,0,0,solver_infeasible,primal infeasible
0.247,-0.8645,0.785398,3,0.287077,0,0,0,solver_infeasible,primal infeasible
0.247,-0.855,0.785398,3,0.293472,0,0,0,solver_infeasible,primal infeasible
0.247,-0.8455,0.785398,3,0.299729,0,0,0,solver_infeasible,primal infeasible
0.247,-0.836,0.785398,3,0.305845,0,0,0,solver_infeasible,primal infeasible
0.247,-0.8265,0.785398,3,0.311814,0,0,0,solver_infeasible,primal infeasible
0.247,-0.817,0.785398,3,0.317634,0,0,0,solver_infeasible,primal infeasible
0.247,-0.8075,0.785398,3,0.323302,0,0,0,solver_infeasible,primal infeasible
0.247,-0.798,0.785398,3,0.328815,0,0,0,solver_infeasible,primal infeasible
0.247,-0.7885,0.785398,3,0.334173,0,0,0,solver_infeasible,primal infeasible
0.247,-0.779,0.785398,3,0.339374,0,0,0,solver_infeasible,primal infeasible
0.247,-0.7695,0.785398,3,0.344418,0,0,0,solver_infeasible,primal infeasible
0.247,-0.76,0.785398,3,0.349303,0,0,0,solver_infeasible,primal infeasible
0.247,-0.7505,0.785398,3,0.354032,0,0,0,solver_infeasible,primal infeasible
0.247,-0.741,0.785398,3,0.358604,0,0,0,solver_infeasible,primal infeasible
0.247,-0.7315,0.785398,3,0.363021,0,0,0,solver_infeasible,primal infeasible
0.247,-0.722,0.785398,3,0.367284,0,0,0,solver_infeasible,primal infeasible
0.247,-0.7125,0.785398,3,0.371395,0,0,0,solver_infeasible,primal infeasible
0.247,-0.703,0.785398,3,0.375357,0,0,0,solver_infeasible,primal infeasible
0.247,-0.6935,0.785398,3,0.379172,0,0,0,solver_infeasible,primal infeasible
0.247,-0.684,0.785398,3,0.382843,0,0,0,solver_infeasible,primal infeasible
0.247,-0.6745,0.785398,3,0.386372,0,0,0,solver_infeasible,primal infeasible
0.247,-0.665,0.785398,3,0.389764,0,0,0,solver_infeasible,primal infeasible
0.247,-0.6555,0.785398,3,0.393022,0,0,0,solver_infeasible,primal infeasible
0.247,-0.646,0.785398,3,0.396148,0,0,0,solver_infeasible,primal infeasible
0.247,-0.6365,0.785398,3,0.399147,0,0,0,solver_infeasible,primal infeasible
0.247,-0.627,0.785398,3,0.402023,0,0,0,solver_infeasible,primal infeasible
0.247,-0.6175,0.785398,3,0.404779,0,0,0,solver_infeasible,primal infeasible
0.247,-0.608,0.785398,3,0.407419,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5985,0.785398,3,0.409947,0,0,0,solver_infeasible,primal infeasible
0.247,-0.589,0.785398,3,0.412367,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5795,0.785398,3,0.414683,0,0,0,solver_infeasible,primal infeasible
0.247,-0.57,0.785398,3,0.416898,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5605,0.785398,3,0.419017,0,0,0,solver_infeasible,primal infeasible
0.247,-0.551,0.785398,3,0.421042,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5415,0.785398,3,0.422979,0,0,0,solver_infeasible,primal infeasible
0.247,-0.532,0.785398,3,0.42483,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5225,0.785398,3,0.426598,0,0,0,solver_infeasible,primal infeasible
0.247,-0.513,0.785398,3,0.428289,0,0,0,solver_infeasible,primal infeasible
0.247,-0.5035,0.785398,3,0.429903,0,0,0,solver_infeasible,primal infeasible
0.247,-0.494,0.785398,3,0.431446,0,0,0,solver_infeasible,primal infeasible
0.247,-0.4845,0.785398,3,0.43292,0,0,0,solver_infeasible,primal infeasible
0.247,-0.475,0.785398,3,0.434329,0,0,0,solver_infeasible,primal infeasible
0.247,-0.4655,0.785398,3,0.435674,0,0,0,solver_infeasible,primal infeasible
0.247,-0.456,0.785398,3,0.43696,0,0,0,solver_infeasible,primal infeasible
0.247,-0.4465,0.785398,3,0.438188,0,0,0,solver_infeasible,primal infeasible
0.247,-0.437,0.785398,3,0.439362,0,0,0,solver_infeasible,primal infeasible
0.247,-0.4275,0.785398,3,0.440483,0,0,0,solver_infeasible,primal infeasible
0.247,-0.418,0.785398,3,0.441555,0,0,0,solver_infeasible,primal infeasible
0.247,-0.4085,0.785398,3,0.44258,0,0,0,solver_infeasible,primal infeasible
0.247,-0.399,0.785398,3,0.44356,0,0,0,solver_infeasible,primal infeasible
0.247,-0.3895,0.785398,3,0.444497,0,0,0,solver_infeasible,primal infeasible
0.247,-0.38,0.785398,3,0.445393,0,0,0,solver_infeasible,primal infeasible
0.247,-0.3705,0.785398,3,0.44625,0,0,0,solver_infeasible,primal infeasible
0.247,-0.361,0.785398,3,0.44707,0,0,0,solver_infeasible,primal infeasible
0.247,-0.3515,0.785398,3,0.447855,0,0,0,solver_infeasible,primal infeasible
0.247,-0.342,0.785398,3,0.448606,0,0,0,solver_infeasible,primal infeasible
0.247,-0.3325,0.785398,3,0.449325,0,0,0,solver_infeasible,primal infeasible
0.247,-0.323,0.785398,3,0.450014,0,0,0,solver_infeasible,primal infeasible
0.247,-0.3135,0.785398,3,0.450673,0,0,0,solver_infeasible,primal infeasible
0.247,-0.304,0.785398,3,0.451305,0,0,0,solver_infeasible,primal infeasible
0.247,-0.2945,0.785398,3,0.45191,0,0,0,solver_infeasible,primal infeasible
0.247,-0.285,0.785398,3,0.452489,0,0,0,solver_infeasible,primal infeasible
0.247,-0.2755,0.785398,3,0.453044,0,0,0,solver_infeasible,primal infeasible
0.247,-0.266,0.785398,3,0.453576,0,0,0,solver_infeasible,primal infeasible
0.247,-0.2565,0.785398,3,0.454085,0,0,0,solver_infeasible,primal infeasible
0.247,-0.247,0.785398,3,0.454573,0,0,0,solver_infeasible,primal infeasible
0.247,-0.2375,0.785398,3,0.455041,0,0,0,solver_infeasible,primal infeasible
0.247,-0.228,0.785398,3,0.455488,0,0,0,solver_infeasible,primal infeasible
0.247,-0.2185,0.785398,3,0.455917,0,0,0,solver_infeasible,primal infeasible
0.247,-0.209,0.785398,3,0.456327,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1995,0.785398,3,0.456719,0,0,0,solver_infeasible,primal infeasible
0.247,-0.19,0.785398,3,0.457093,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1805,0.785398,3,0.457451,0,0,0,solver_infeasible,primal infeasible
0.247,-0.171,0.785398,3,0.457792,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1615,0.785398,3,0.458117,0,0,0,solver_infeasible,primal infeasible
0.247,-0.152,0.785398,3,0.458427,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1425,0.785398,3,0.45872,0,0,0,solver_infeasible,primal infeasible
0.247,-0.133,0.785398,3,0.458999,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1235,0.785398,3,0.459262,0,0,0,solver_infeasible,primal infeasible
0.247,-0.114,0.785398,3,0.45951,0,0,0,solver_infeasible,primal infeasible
0.247,-0.1045,0.785398,3,0.459744,0,0,0,solver_infeasible,primal infeasible
0.247,-0.095,0.785398,3,0.459962,0,0,0,solver_infeasible,primal infeasible
0.247,-0.0855,0.785398,3,0.460165,0,0,0,solver_infeasible,primal infeasible
0.247,-0.076,0.785398,3,0.460354,0,0,0,solver_infeasible,primal infeasible
0.247,-0.0665,0.785398,3,0.460527,0,0,0,solver_infeasible,primal infeasible
0.247,-0.057,0.785398,3,0.460685,0,0,0,solver_infeasible,primal infeasible
0.247,-0.0475,0.785398,3,0.460828,0,0,0,solver_infeasible,primal infeasible
0.247,-0.038,0.785398,3,0.460955,0,0,0,solver_infeasible,primal infeasible
0.247,-0.0285,0.785398,3,0.461066,0,0,0,solver_infeasible,primal infeasible
0.247,-0.019,0.785398,3,0.46116,0,0,0,solver_infeasible,primal infeasible
0.247,-0.0095,0.785398,3,0.461238,0,0,0,solver_infeasible,primal infeasible
0.247,0,0.785398,3,0.461299,0,0,0,solver_infeasible,primal infeasible
0.247,0.0095,0.785398,3,0.461343,0,0,0,solver_infeasible,primal infeasible
0.247,0.019,0.785398,3,0.461369,0,0,0,solver_infeasible,primal infeasible
0.247,0.0285,0.785398,3,0.461376,0,0,0,solver_infeasible,primal infeasible
0.247,0.038,0.785398,3,0.461364,0,0,0,solver_infeasible,primal infeasible
0.247,0.0475,0.785398,3,0.461332,0,0,0,solver_infeasible,primal infeasible
0.247,0.057,0.785398,3,0.46128,0,0,0,solver_infeasible,primal infeasible
0.247,0.0665,0.785398,3,0.461207,0,0,0,solver_infeasible,primal infeasible
0.247,0.076,0.785398,3,0.461112,0,0,0,solver_infeasible,primal infeasible
0.247,0.0855,0.785398,3,0.460995,0,0,0,solver_infeasible,primal infeasible
0.247,0.095,0.785398,3,0.460854,0,0,0,solver_infeasible,primal infeasible
0.247,0.1045,0.785398,3,0.46069,0,0,0,solver_infeasible,primal infeasible
0.247,0.114,0.785398,3,0.460499,0,0,0,solver_infeasible,primal infeasible
0.247,0.1235,0.785398,3,0.460283,0,0,0,solver_infeasible,primal infeasible
0.247,0.133,0.785398,3,0.46004,0,0,0,solver_infeasible,primal infeasible
0.247,0.1425,0.785398,3,0.459768,0,0,0,solver_infeasible,primal infeasible
0.247,0.152,0.785398,3,0.459467,0,0,0,solver_infeasible,primal infeasible
0.247,0.1615,0.785398,3,0.459136,0,0,0,solver_infeasible,primal infeasible
0.247,0.171,0.785398,3,0.458773,0,0,0,solver_infeasible,primal infeasible
0.247,0.1805,0.785398,3,0.458378,0,0,0,solver_infeasible,primal infeasible
0.247,0.19,0.785398,3,0.457948,0,0,0,solver_infeasible,primal infeasible
0.247,0.1995,0.785398,3,0.457482,0,0,0,solver_infeasible,primal infeasible
0.247,0.209,0.785398,3,0.45698,0,0,0,solver_infeasible,primal infeasible
0.247,0.2185,0.785398,3,0.45644,0,0,0,solver_infeasible,primal infeasible
0.247,0.228,0.785398,3,0.455859,0,0,0,solver_infeasible,primal infeasible
0.247,0.2375,0.785398,3,0.455238,0,0,0,solver_infeasible,primal infeasible
0.247,0.247,0.785398,3,0.454573,0,0,0,solver_infeasible,primal infeasible
0.247,0.2565,0.785398,3,0.453864,0,0,0,solver_infeasible,primal infeasible
0.247,0.266,0.785398,3,0.453109,0,0,0,solver_infeasible,primal infeasible
0.247,0.2755,0.785398,3,0.452307,0,0,0,solver_infeasible,primal infeasible
0.247,0.285,0.785398,3,0.451454,0,0,0,solver_infeasible,primal infeasible
0.247,0.2945,0.785398,3,0.45055,0,0,0,solver_infeasible,primal infeasible
0.247,0.304,0.785398,3,0.449593,0,0,0,solver_infeasible,primal infeasible
0.247,0.3135,0.785398,3,0.44858,0,0,0,solver_infeasible,primal infeasible
0.247,0.323,0.785398,3,0.447511,0,0,0,solver_infeasible,primal infeasible
0.247,0.3325,0.785398,3,0.446382,0,0,0,solver_infeasible,primal infeasible
0.247,0.342,0.785398,3,0.445193,0,0,0,solver_infeasible,primal infeasible
0.247,0.3515,0.785398,3,0.44394,0,0,0,solver_infeasible,primal infeasible
0.247,0.361,0.785398,3,0.442622,0,0,0,solver_infeasible,primal infeasible
0.247,0.3705,0.785398,3,0.441236,0,0,0,solver_infeasible,primal infeasible
0.247,0.38,0.785398,3,0.439781,0,0,0,solver_infeasible,primal infeasible
0.247,0.3895,0.785398,3,0.438255,0,0,0,solver_infeasible,primal infeasible
0.247,0.399,0.785398,3,0.436655,0,0,0,solver_infeasible,primal infeasible
0.247,0.4085,0.785398,3,0.434979,0,0,0,solver_infeasible,primal infeasible
0.247,0.418,0.785398,3,0.433224,0,0,0,solver_infeasible,primal infeasible
0.247,0.4275,0.785398,3,0.43139,0,0,0,solver_infeasible,primal infeasible
0.247,0.437,0.785398,3,0.429472,0,0,0,solver_infeasible,primal infeasible
0.247,0.4465,0.785398,3,0.42747,0,0,0,solver_infeasible,primal infeasible
0.247,0.456,0.785398,3,0.425382,0,0,0,solver_infeasible,primal infeasible
0.247,0.4655,0.785398,3,0.423204,0,0,0,solver_infeasible,primal infeasible
0.247,0.475,0.785398,3,0.420935,0,0,0,solver_infeasible,primal infeasible
0.247,0.4845,0.785398,3,0.418572,0,0,0,solver_infeasible,primal infeasible
0.247,0.494,0.785398,3,0.416115,0,0,0,solver_infeasible,primal infeasible
0.247,0.5035,0.785398,3,0.41356,0,0,0,solver_infeasible,primal infeasible
0.247,0.513,0.785398,3,0.410906,0,0,0,solver_infeasible,primal infeasible
0.247,0.5225,0.785398,3,0.408152,0,0,0,solver_infeasible,primal infeasible
0.247,0.532,0.785398,3,0.405294,0,0,0,solver_infeasible,primal infeasible
0.247,0.5415,0.785398,3,0.402333,0,0,0,solver_infeasible,primal infeasible
0.247,0.551,0.785398,3,0.399265,0,0,0,solver_infeasible,primal infeasible
0.247,0.5605,0.785398,3,0.396091,0,0,0,solver_infeasible,primal infeasible
0.247,0.57,0.785398,3,0.392808,0,0,0,solver_infeasible,primal infeasible
0.247,0.5795,0.785398,3,0.389416,0,0,0,solver_infeasible,primal infeasible
0.247,0.589,0.785398,3,0.385913,0,0,0,solver_infeasible,primal infeasible
0.247,0.5985,0.785398,3,0.382298,0,0,0,solver_infeasible,primal infeasible
0.247,0.608,0.785398,3,0.378572,0,0,0,solver_infeasible,primal infeasible
0.247,0.6175,0.785398,3,0.374734,0,0,0,solver_infeasible,primal infeasible
0.247,0.627,0.785398,3,0.370782,0,0,0,solver_infeasible,primal infeasible
0.247,0.6365,0.785398,3,0.366719,0,0,0,solver_infeasible,primal infeasible
0.247,0.646,0.785398,3,0.362542,0,0,0,solver_infeasible,primal infeasible
0.247,0.6555,0.785398,3,0.358254,0,0,0,solver_infeasible,primal infeasible
0.247,0.665,0.785398,3,0.353854,0,0,0,solver_infeasible,primal infeasible
0.247,0.6745,0.785398,3,0.349344,0,0,0,solver_infeasible,primal infeasible
0.247,0.684,0.785398,3,0.344724,0,0,0,solver_infeasible,primal infeasible
0.247,0.6935,0.785398,3,0.339996,0,0,0,solver_infeasible,primal infeasible
0.247,0.703,0.785398,3,0.335161,0,0,0,solver_infeasible,primal infeasible
0.247,0.7125,0.785398,3,0.330222,0,0,0,solver_infeasible,primal infeasible
0.247,0.722,0.785398,3,0.32518,0,0,0,solver_infeasible,primal infeasible
0.247,0.7315,0.785398,3,0.320038,0,0,0,solver_infeasible,primal infeasible
0.247,0.741,0.785398,3,0.314798,0,0,0,solver_infeasible,primal infeasible
0.247,0.7505,0.785398,3,0.309462,0,0,0,solver_infeasible,primal infeasible
0.247,0.76,0.785398,3,0.304035,0,0,0,solver_infeasible,primal infeasible
0.247,0.7695,0.785398,3,0.298519,0,0,0,solver_infeasible,primal infeasible
0.247,0.779,0.785398,3,0.292918,0,0,0,solver_infeasible,primal infeasible
0.247,0.7885,0.785398,3,0.287235,0,0,0,solver_infeasible,primal infeasible
0.247,0.798,0.785398,3,0.281474,0,0,0,solver_infeasible,primal infeasible
0.247,0.8075,0.785398,3,0.275639,0,0,0,solver_infeasible,primal infeasible
0.247,0.817,0.785398,3,0.269735,0,0,0,solver_infeasible,primal infeasible
0.247,0.8265,0.785398,3,0.263765,0,0,0,solver_infeasible,primal infeasible
0.247,0.836,0.785398,3,0.257734,0,0,0,solver_infeasible,primal infeasible
0.247,0.8455,0.785398,3,0.251647,0,0,0,solver_infeasible,primal infeasible
0.247,0.855,0.785398,3,0.245508,0,0,0,solver_infeasible,primal infeasible
0.247,0.8645,0.785398,3,0.239323,0,0,0,solver_infeasible,primal infeasible
0.247,0.874,0.785398,3,0.233095,0,0,0,solver_infeasible,primal infeasible
0.247,0.8835,0.785398,3,0.226829,0,0,0,solver_infeasible,primal infeasible
0.247,0.893,0.785398,3,0.220532,0,0,0,solver_infeasible,primal infeasible
0.247,0.9025,0.785398,3,0.214207,0,0,0,solver_infeasible,primal infeasible
0.247,0.912,0.785398,3,0.207859,0,0,0,solver_infeasible,primal infeasible
0.247,0.9215,0.785398,3,0.201493,0,0,0,solver_infeasible,primal infeasible
0.247,0.931,0.785398,3,0.195115,0,0,0,solver_infeasible,primal infeasible
0.247,0.9405,0.785398,3,0.188729,0,0,0,solver_infeasible,primal infeasible
0.247,0.95,0.785398,3,0.182339,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.95,0.785398,3,0.225257,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.9405,0.785398,3,0.23268,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.931,0.785398,3,0.240024,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.9215,0.785398,3,0.247278,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.912,0.785398,3,0.254436,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.9025,0.785398,3,0.261488,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.893,0.785398,3,0.268428,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.8835,0.785398,3,0.275249,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.874,0.785398,3,0.281943,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.8645,0.785398,3,0.288505,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.855,0.785398,3,0.294929,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.8455,0.785398,3,0.30121,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.836,0.785398,3,0.307344,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.8265,0.785398,3,0.313327,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.817,0.785398,3,0.319155,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.8075,0.785398,3,0.324827,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.798,0.785398,3,0.33034,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.7885,0.785398,3,0.335692,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.779,0.785398,3,0.340882,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.7695,0.785398,3,0.345911,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.76,0.785398,3,0.350778,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.7505,0.785398,3,0.355484,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.741,0.785398,3,0.360029,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.7315,0.785398,3,0.364416,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.722,0.785398,3,0.368646,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.7125,0.785398,3,0.372721,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.703,0.785398,3,0.376644,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.6935,0.785398,3,0.380417,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.684,0.785398,3,0.384044,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.6745,0.785398,3,0.387528,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.665,0.785398,3,0.390873,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.6555,0.785398,3,0.394081,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.646,0.785398,3,0.397157,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.6365,0.785398,3,0.400105,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.627,0.785398,3,0.402928,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.6175,0.785398,3,0.405631,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.608,0.785398,3,0.408218,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5985,0.785398,3,0.410692,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.589,0.785398,3,0.413057,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5795,0.785398,3,0.415319,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.57,0.785398,3,0.41748,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5605,0.785398,3,0.419545,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.551,0.785398,3,0.421517,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5415,0.785398,3,0.423401,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.532,0.785398,3,0.425199,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5225,0.785398,3,0.426916,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.513,0.785398,3,0.428555,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.5035,0.785398,3,0.43012,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.494,0.785398,3,0.431614,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.4845,0.785398,3,0.433039,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.475,0.785398,3,0.4344,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.4655,0.785398,3,0.4357,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.456,0.785398,3,0.43694,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.4465,0.785398,3,0.438124,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.437,0.785398,3,0.439255,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.4275,0.785398,3,0.440335,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.418,0.785398,3,0.441367,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.4085,0.785398,3,0.442352,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.399,0.785398,3,0.443294,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.3895,0.785398,3,0.444194,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.38,0.785398,3,0.445055,0,0,0,solver_infeasible,primal infeasible
0.2565,-0.3705,0.785398,3,0.445877,0,0,0,solver_infeasible,primal infeasible
