x_m,y_m,psi_rad,gamma_n,gamma_feasible,rank,sigma_min,rejection_reason,solver_status
0.8835,0.4085,0.785398,nan,0,3,0.302443,solver_infeasible,primal infeasible
0.8835,0.418,0.785398,nan,0,3,0.304594,solver_infeasible,primal infeasible
0.8835,0.4275,0.785398,nan,0,3,0.306813,solver_infeasible,primal infeasible
0.8835,0.437,0.785398,nan,0,3,0.309105,solver_infeasible,primal infeasible
0.8835,0.4465,0.785398,nan,0,3,0.311472,solver_infeasible,primal infeasible
0.8835,0.456,0.785398,nan,0,3,0.313919,solver_infeasible,primal infeasible
0.8835,0.4655,0.785398,nan,0,3,0.316448,solver_infeasible,primal infeasible
0.8835,0.475,0.785398,nan,0,3,0.319063,solver_infeasible,primal infeasible
0.8835,0.4845,0.785398,nan,0,3,0.321767,solver_infeasible,primal infeasible
0.8835,0.494,0.785398,nan,0,3,0.324565,solver_infeasible,primal infeasible
0.8835,0.5035,0.785398,nan,0,3,0.327459,solver_infeasible,primal infeasible
0.8835,0.513,0.785398,nan,0,3,0.330452,solver_infeasible,primal infeasible
0.8835,0.5225,0.785398,nan,0,3,0.333547,solver_infeasible,primal infeasible
0.8835,0.532,0.785398,nan,0,3,0.336745,solver_infeasible,primal infeasible
0.8835,0.5415,0.785398,nan,0,3,0.340047,solver_infeasible,primal infeasible
0.8835,0.551,0.785398,nan,0,3,0.343452,solver_infeasible,primal infeasible
0.8835,0.5605,0.785398,nan,0,3,0.346958,solver_infeasible,primal infeasible
0.8835,0.57,0.785398,nan,0,3,0.35056,solver_infeasible,primal infeasible
0.8835,0.5795,0.785398,nan,0,3,0.354249,solver_infeasible,primal infeasible
0.8835,0.589,0.785398,nan,0,3,0.358012,solver_infeasible,primal infeasible
0.8835,0.5985,0.785398,nan,0,3,0.361831,solver_infeasible,primal infeasible
0.8835,0.608,0.785398,nan,0,3,0.365679,solver_infeasible,primal infeasible
0.8835,0.6175,0.785398,nan,0,3,0.369521,solver_infeasible,primal infeasible
0.8835,0.627,0.785398,nan,0,3,0.373308,solver_infeasible,primal infeasible
0.8835,0.6365,0.785398,nan,0,3,0.376974,solver_infeasible,primal infeasible
0.8835,0.646,0.785398,nan,0,3,0.380435,solver_infeasible,primal infeasible
0.8835,0.6555,0.785398,nan,0,3,0.383583,solver_infeasible,primal infeasible
0.8835,0.665,0.785398,nan,0,3,0.386277,solver_infeasible,primal infeasible
0.8835,0.6745,0.785398,nan,0,3,0.388344,solver_infeasible,primal infeasible
0.8835,0.684,0.785398,nan,0,3,0.389571,solver_infeasible,primal infeasible
0.8835,0.6935,0.785398,nan,0,3,0.389704,solver_infeasible,primal infeasible
0.8835,0.703,0.785398,nan,0,3,0.38845,solver_infeasible,primal infeasible
0.8835,0.7125,0.785398,nan,0,3,0.38549,solver_infeasible,primal infeasible
0.8835,0.722,0.785398,nan,0,3,0.380491,solver_infeasible,primal infeasible
0.8835,0.7315,0.785398,nan,0,3,0.37314,solver_infeasible,primal infeasible
0.8835,0.741,0.785398,nan,0,3,0.363181,solver_infeasible,primal infeasible
0.8835,0.7505,0.785398,nan,0,3,0.350459,solver_infeasible,primal infeasible
0.8835,0.76,0.785398,nan,0,3,0.334956,solver_infeasible,primal infeasible
0.8835,0.7695,0.785398,nan,0,3,0.316819,solver_infeasible,primal infeasible
0.8835,0.779,0.785398,nan,0,3,0.296357,solver_infeasible,primal infeasible
0.8835,0.7885,0.785398,nan,0,3,0.274019,solver_infeasible,primal infeasible
0.8835,0.798,0.785398,nan,0,3,0.250346,solver_infeasible,primal infeasible
0.8835,0.8075,0.785398,nan,0,3,0.225913,solver_infeasible,primal infeasible
0.8835,0.817,0.785398,nan,0,3,0.201271,solver_infeasible,primal infeasible
0.8835,0.8265,0.785398,nan,0,3,0.176908,solver_infeasible,primal infeasible
0.8835,0.836,0.785398,nan,0,3,0.153218,solver_infeasible,primal infeasible
0.8835,0.8455,0.785398,nan,0,3,0.130492,solver_infeasible,primal infeasible
0.8835,0.855,0.785398,nan,0,3,0.108928,solver_infeasible,primal infeasible
0.8835,0.8645,0.785398,nan,0,3,0.0886382,solver_infeasible,primal infeasible
0.8835,0.874,0.785398,nan,0,3,0.0696668,solver_infeasible,primal infeasible
0.8835,0.8835,0.785398,nan,0,3,0.0520093,solver_infeasible,primal infeasible
0.8835,0.893,0.785398,nan,0,3,0.035626,solver_infeasible,primal infeasible
0.8835,0.9025,0.785398,nan,0,3,0.0204542,solver_infeasible,primal infeasible
0.8835,0.912,0.785398,nan,0,3,0.00641839,solver_infeasible,primal infeasible
0.8835,0.9215,0.785398,nan,0,3,0.00656321,solver_infeasible,primal infeasible
0.8835,0.931,0.785398,nan,0,3,0.0185736,solver_infeasible,primal infeasible
0.8835,0.9405,0.785398,nan,0,3,0.0296937,solver_infeasible,primal infeasible
0.8835,0.95,0.785398,nan,0,3,0.0400009,solver_infeasible,primal infeasible
0.893,-0.95,0.785398,nan,0,3,0.0867473,solver_infeasible,primal infeasible
0.893,-0.9405,0.785398,nan,0,3,0.0646668,solver_infeasible,primal infeasible
0.893,-0.931,0.785398,nan,0,3,0.0441721,solver_infeasible,primal infeasible
0.893,-0.9215,0.785398,nan,0,3,0.0252773,solver_infeasible,primal infeasible
0.893,-0.912,0.785398,nan,0,3,0.00793944,solver_infeasible,primal infeasible
0.893,-0.9025,0.785398,nan,0,3,0.0079215,solver_infeasible,primal infeasible
0.893,-0.893,0.785398,nan,0,3,0.0224065,solver_infeasible,primal infeasible
0.893,-0.8835,0.785398,nan,0,3,0.035626,solver_infeasible,primal infeasible
0.893,-0.874,0.785398,nan,0,3,0.0476921,solver_infeasible,primal infeasible
0.893,-0.8645,0.785398,nan,0,3,0.0587132,solver_infeasible,primal infeasible
0.893,-0.855,0.785398,nan,0,3,0.0687918,solver_infeasible,primal infeasible
0.893,-0.8455,0.785398,nan,0,3,0.0780219,solver_infeasible,primal infeasible
0.893,-0.836,0.785398,nan,0,3,0.0864897,solver_infeasible,primal infeasible
0.893,-0.8265,0.785398,nan,0,3,0.0942725,solver_infeasible,primal infeasible
0.893,-0.817,0.785398,nan,0,3,0.10144,solver_infeasible,primal infeasible
0.893,-0.8075,0.785398,nan,0,3,0.108053,solver_infeasible,primal infeasible
0.893,-0.798,0.785398,nan,0,3,0.114169,solver_infeasible,primal infeasible
0.893,-0.7885,0.785398,nan,0,3,0.119835,solver_infeasible,primal infeasible
0.893,-0.779,0.785398,nan,0,3,0.125095,solver_infeasible,primal infeasible
0.893,-0.7695,0.785398,nan,0,3,0.129988,solver_infeasible,primal infeasible
0.893,-0.76,0.785398,nan,0,3,0.134549,solver_infeasible,primal infeasible
0.893,-0.7505,0.785398,nan,0,3,0.138808,solver_infeasible,primal infeasible
0.893,-0.741,0.785398,nan,0,3,0.142793,solver_infeasible,primal infeasible
0.893,-0.7315,0.785398,nan,0,3,0.146528,solver_infeasible,primal infeasible
0.893,-0.722,0.785398,nan,0,3,0.150035,solver_infeasible,primal infeasible
0.893,-0.7125,0.785398,nan,0,3,0.153333,solver_infeasible,primal infeasible
0.893,-0.703,0.785398,nan,0,3,0.15644,solver_infeasible,primal infeasible
0.893,-0.6935,0.785398,nan,0,3,0.159372,solver_infeasible,primal infeasible
0.893,-0.684,0.785398,nan,0,3,0.162143,solver_infeasible,primal infeasible
0.893,-0.6745,0.785398,nan,0,3,0.164766,solver_infeasible,primal infeasible
0.893,-0.665,0.785398,nan,0,3,0.167253,solver_infeasible,primal infeasible
0.893,-0.6555,0.785398,nan,0,3,0.169613,solver_infeasible,primal infeasible
0.893,-0.646,0.785398,nan,0,3,0.171857,solver_infeasible,primal infeasible
0.893,-0.6365,0.785398,nan,0,3,0.173994,solver_infeasible,primal infeasible
0.893,-0.627,0.785398,nan,0,3,0.176031,solver_infeasible,primal infeasible
0.893,-0.6175,0.785398,nan,0,3,0.177975,solver_infeasible,primal infeasible
0.893,-0.608,0.785398,nan,0,3,0.179833,solver_infeasible,primal infeasible
0.893,-0.5985,0.785398,nan,0,3,0.181612,solver_infeasible,primal infeasible
0.893,-0.589,0.785398,nan,0,3,0.183316,solver_infeasible,primal infeasible
0.893,-0.5795,0.785398,nan,0,3,0.184951,solver_infeasible,primal infeasible
0.893,-0.57,0.785398,nan,0,3,0.186522,solver_infeasible,primal infeasible
0.893,-0.5605,0.785398,nan,0,3,0.188032,solver_infeasible,primal infeasible
0.893,-0.551,0.785398,nan,0,3,0.189486,solver_infeasible,primal infeasible
0.893,-0.5415,0.785398,nan,0,3,0.190888,solver_infeasible,primal infeasible
0.893,-0.532,0.785398,nan,0,3,0.192241,solver_infeasible,primal infeasible
0.893,-0.5225,0.785398,nan,0,3,0.193548,solver_infeasible,primal infeasible
0.893,-0.513,0.785398,nan,0,3,0.194813,solver_infeasible,primal infeasible
0.893,-0.5035,0.785398,nan,0,3,0.196037,solver_infeasible,primal infeasible
0.893,-0.494,0.785398,nan,0,3,0.197224,solver_infeasible,primal infeasible
0.893,-0.4845,0.785398,nan,0,3,0.198376,solver_infeasible,primal infeasible
0.893,-0.475,0.785398,nan,0,3,0.199495,solver_infeasible,primal infeasible
0.893,-0.4655,0.785398,nan,0,3,0.200583,solver_infeasible,primal infeasible
0.893,-0.456,0.785398,nan,0,3,0.201643,solver_infeasible,primal infeasible
0.893,-0.4465,0.785398,nan,0,3,0.202676,solver_infeasible,primal infeasible
0.893,-0.437,0.785398,nan,0,3,0.203683,solver_infeasible,primal infeasible
0.893,-0.4275,0.785398,nan,0,3,0.204667,solver_infeasible,primal infeasible
0.893,-0.418,0.785398,nan,0,3,0.205629,solver_infeasible,primal infeasible
0.893,-0.4085,0.785398,nan,0,3,0.20657,solver_infeasible,primal infeasible
0.893,-0.399,0.785398,nan,0,3,0.207493,solver_infeasible,primal infeasible
0.893,-0.3895,0.785398,nan,0,3,0.208397,solver_infeasible,primal infeasible
0.893,-0.38,0.785398,nan,0,3,0.209285,solver_infeasible,primal infeasible
0.893,-0.3705,0.785398,nan,0,3,0.210157,solver_infeasible,primal infeasible
0.893,-0.361,0.785398,nan,0,3,0.211015,solver_infeasible,primal infeasible
0.893,-0.3515,0.785398,nan,0,3,0.21186,solver_infeasible,primal infeasible
0.893,-0.342,0.785398,nan,0,3,0.212692,solver_infeasible,primal infeasible
0.893,-0.3325,0.785398,nan,0,3,0.213514,solver_infeasible,primal infeasible
0.893,-0.323,0.785398,nan,0,3,0.214324,solver_infeasible,primal infeasible
0.893,-0.3135,0.785398,nan,0,3,0.215125,solver_infeasible,primal infeasible
0.893,-0.304,0.785398,nan,0,3,0.215918,solver_infeasible,primal infeasible
0.893,-0.2945,0.785398,nan,0,3,0.216702,solver_infeasible,primal infeasible
0.893,-0.285,0.785398,nan,0,3,0.217479,solver_infeasible,primal infeasible
0.893,-0.2755,0.785398,nan,0,3,0.21825,solver_infeasible,primal infeasible
0.893,-0.266,0.785398,nan,0,3,0.219016,solver_infeasible,primal infeasible
0.893,-0.2565,0.785398,nan,0,3,0.219776,solver_infeasible,primal infeasible
0.893,-0.247,0.785398,nan,0,3,0.220532,solver_infeasible,primal infeasible
0.893,-0.2375,0.785398,nan,0,3,0.221284,solver_infeasible,primal infeasible
0.893,-0.228,0.785398,nan,0,3,0.222033,solver_infeasible,primal infeasible
0.893,-0.2185,0.785398,nan,0,3,0.22278,solver_infeasible,primal infeasible
0.893,-0.209,0.785398,nan,0,3,0.223525,solver_infeasible,primal infeasible
0.893,-0.1995,0.785398,nan,0,3,0.224268,solver_infeasible,primal infeasible
0.893,-0.19,0.785398,nan,0,3,0.225011,solver_infeasible,primal infeasible
0.893,-0.1805,0.785398,nan,0,3,0.225753,solver_infeasible,primal infeasible
0.893,-0.171,0.785398,nan,0,3,0.226496,solver_infeasible,primal infeasible
0.893,-0.1615,0.785398,nan,0,3,0.227239,solver_infeasible,primal infeasible
0.893,-0.152,0.785398,nan,0,3,0.227984,solver_infeasible,primal infeasible
0.893,-0.1425,0.785398,nan,0,3,0.228731,solver_infeasible,primal infeasible
0.893,-0.133,0.785398,nan,0,3,0.22948,solver_infeasible,primal infeasible
0.893,-0.1235,0.785398,nan,0,3,0.230232,solver_infeasible,primal infeasible
0.893,-0.114,0.785398,nan,0,3,0.230987,solver_infeasible,primal infeasible
0.893,-0.1045,0.785398,nan,0,3,0.231746,solver_infeasible,primal infeasible
0.893,-0.095,0.785398,nan,0,3,0.232509,solver_infeasible,primal infeasible
0.893,-0.0855,0.785398,nan,0,3,0.233276,solver_infeasible,primal infeasible
0.893,-0.076,0.785398,nan,0,3,0.234049,solver_infeasible,primal infeasible
0.893,-0.0665,0.785398,nan,0,3,0.234828,solver_infeasible,primal infeasible
0.893,-0.057,0.785398,nan,0,3,0.235613,solver_infeasible,primal infeasible
0.893,-0.0475,0.785398,nan,0,3,0.236404,solver_infeasible,primal infeasible
0.893,-0.038,0.785398,nan,0,3,0.237202,solver_infeasible,primal infeasible
0.893,-0.0285,0.785398,nan,0,3,0.238008,solver_infeasible,primal infeasible
0.893,-0.019,0.785398,nan,0,3,0.238821,solver_infeasible,primal infeasible
0.893,-0.0095,0.785398,nan,0,3,0.239644,solver_infeasible,primal infeasible
0.893,0,0.785398,nan,0,3,0.240475,solver_infeasible,primal infeasible
0.893,0.0095,0.785398,nan,0,3,0.241315,solver_infeasible,primal infeasible
0.893,0.019,0.785398,nan,0,3,0.242166,solver_infeasible,primal infeasible
0.893,0.0285,0.785398,nan,0,3,0.243027,solver_infeasible,primal infeasible
0.893,0.038,0.785398,nan,0,3,0.243898,solver_infeasible,primal infeasible
0.893,0.0475,0.785398,nan,0,3,0.244782,solver_infeasible,primal infeasible
0.893,0.057,0.785398,nan,0,3,0.245677,solver_infeasible,primal infeasible
0.893,0.0665,0.785398,nan,0,3,0.246585,solver_infeasible,primal infeasible
0.893,0.076,0.785398,nan,0,3,0.247506,solver_infeasible,primal infeasible
0.893,0.0855,0.785398,nan,0,3,0.248441,solver_infeasible,primal infeasible
0.893,0.095,0.785398,nan,0,3,0.24939,solver_infeasible,primal infeasible
0.893,0.1045,0.785398,nan,0,3,0.250354,solver_infeasible,primal infeasible
0.893,0.114,0.785398,nan,0,3,0.251334,solver_infeasible,primal infeasible
0.893,0.1235,0.785398,nan,0,3,0.25233,solver_infeasible,primal infeasible
0.893,0.133,0.785398,nan,0,3,0.253343,solver_infeasible,primal infeasible
0.893,0.1425,0.785398,nan,0,3,0.254373,solver_infeasible,primal infeasible
0.893,0.152,0.785398,nan,0,3,0.255422,solver_infeasible,primal infeasible
0.893,0.1615,0.785398,nan,0,3,0.256491,solver_infeasible,primal infeasible
0.893,0.171,0.785398,nan,0,3,0.257579,solver_infeasible,primal infeasible
0.893,0.1805,0.785398,nan,0,3,0.258688,solver_infeasible,primal infeasible
0.893,0.19,0.785398,nan,0,3,0.259819,solver_infeasible,primal infeasible
0.893,0.1995,0.785398,nan,0,3,0.260973,solver_infeasible,primal infeasible
0.893,0.209,0.785398,nan,0,3,0.26215,solver_infeasible,primal infeasible
0.893,0.2185,0.785398,nan,0,3,0.263352,solver_infeasible,primal infeasible
0.893,0.228,0.785398,nan,0,3,0.264579,solver_infeasible,primal infeasible
0.893,0.2375,0.785398,nan,0,3,0.265834,solver_infeasible,primal infeasible
0.893,0.247,0.785398,nan,0,3,0.267116,solver_infeasible,primal infeasible
0.893,0.2565,0.785398,nan,0,3,0.268428,solver_infeasible,primal infeasible
0.893,0.266,0.785398,nan,0,3,0.269771,solver_infeasible,primal infeasible
0.893,0.2755,0.785398,nan,0,3,0.271145,solver_infeasible,primal infeasible
0.893,0.285,0.785398,nan,0,3,0.272553,solver_infeasible,primal infeasible
0.893,0.2945,0.785398,nan,0,3,0.273996,solver_infeasible,primal infeasible
0.893,0.304,0.785398,nan,0,3,0.275476,solver_infeasible,primal infeasible
0.893,0.3135,0.785398,nan,0,3,0.276994,solver_infeasible,primal infeasible
0.893,0.323,0.785398,nan,0,3,0.278552,solver_infeasible,primal infeasible
0.893,0.3325,0.785398,nan,0,3,0.280153,solver_infeasible,primal infeasible
0.893,0.342,0.785398,nan,0,3,0.281797,solver_infeasible,primal infeasible
0.893,0.3515,0.785398,nan,0,3,0.283488,solver_infeasible,primal infeasible
0.893,0.361,0.785398,nan,0,3,0.285228,solver_infeasible,primal infeasible
0.893,0.3705,0.785398,nan,0,3,0.287019,solver_infeasible,primal infeasible
0.893,0.38,0.785398,nan,0,3,0.288864,solver_infeasible,primal infeasible
0.893,0.3895,0.785398,nan,0,3,0.290766,solver_infeasible,primal infeasible
0.893,0.399,0.785398,nan,0,3,0.292727,solver_infeasible,primal infeasible
0.893,0.4085,0.785398,nan,0,3,0.29475,solver_infeasible,primal infeasible
0.893,0.418,0.785398,nan,0,3,0.29684,solver_infeasible,primal infeasible
0.893,0.4275,0.785398,nan,0,3,0.298998,solver_infeasible,primal infeasible
0.893,0.437,0.785398,nan,0,3,0.30123,solver_infeasible,primal infeasible
0.893,0.4465,0.785398,nan,0,3,0.303539,solver_infeasible,primal infeasible
0.893,0.456,0.785398,nan,0,3,0.305929,solver_infeasible,primal infeasible
0.893,0.4655,0.785398,nan,0,3,0.308404,solver_infeasible,primal infeasible
0.893,0.475,0.785398,nan,0,3,0.310968,solver_infeasible,primal infeasible
0.893,0.4845,0.785398,nan,0,3,0.313626,solver_infeasible,primal infeasible
0.893,0.494,0.785398,nan,0,3,0.316383,solver_infeasible,primal infeasible
0.893,0.5035,0.785398,nan,0,3,0.319244,solver_infeasible,primal infeasible
0.893,0.513,0.785398,nan,0,3,0.322212,solver_infeasible,primal infeasible
0.893,0.5225,0.785398,nan,0,3,0.325292,solver_infeasible,primal infeasible
0.893,0.532,0.785398,nan,0,3,0.328489,solver_infeasible,primal infeasible
0.893,0.5415,0.785398,nan,0,3,0.331806,solver_infeasible,primal infeasible
0.893,0.551,0.785398,nan,0,3,0.335245,solver_infeasible,primal infeasible
0.893,0.5605,0.785398,nan,0,3,0.338809,solver_infeasible,primal infeasible
0.893,0.57,0.785398,nan,0,3,0.342496,solver_infeasible,primal infeasible
0.893,0.5795,0.785398,nan,0,3,0.346303,solver_infeasible,primal infeasible
0.893,0.589,0.785398,nan,0,3,0.350225,solver_infeasible,primal infeasible
0.893,0.5985,0.785398,nan,0,3,0.35425,solver_infeasible,primal infeasible
0.893,0.608,0.785398,nan,0,3,0.358361,solver_infeasible,primal infeasible
0.893,0.6175,0.785398,nan,0,3,0.36253,solver_infeasible,primal infeasible
0.893,0.627,0.785398,nan,0,3,0.36672,solver_infeasible,primal infeasible
0.893,0.6365,0.785398,nan,0,3,0.370877,solver_infeasible,primal infeasible
0.893,0.646,0.785398,nan,0,3,0.37493,solver_infeasible,primal infeasible
0.893,0.6555,0.785398,nan,0,3,0.378777,solver_infeasible,primal infeasible
0.893,0.665,0.785398,nan,0,3,0.382289,solver_infeasible,primal infeasible
0.893,0.6745,0.785398,nan,0,3,0.385294,solver_infeasible,primal infeasible
0.893,0.684,0.785398,nan,0,3,0.387572,solver_infeasible,primal infeasible
0.893,0.6935,0.785398,nan,0,3,0.38885,solver_infeasible,primal infeasible
0.893,0.703,0.785398,nan,0,3,0.388797,solver_infeasible,primal infeasible
0.893,0.7125,0.785398,nan,0,3,0.387031,solver_infeasible,primal infeasible
0.893,0.722,0.785398,nan,0,3,0.383133,solver_infeasible,primal infeasible
0.893,0.7315,0.785398,nan,0,3,0.376681,solver_infeasible,primal infeasible
0.893,0.741,0.785398,nan,0,3,0.367301,solver_infeasible,primal infeasible
0.893,0.7505,0.785398,nan,0,3,0.354726,solver_infeasible,primal infeasible
0.893,0.76,0.785398,nan,0,3,0.338862,solver_infeasible,primal infeasible
0.893,0.7695,0.785398,nan,0,3,0.319832,solver_infeasible,primal infeasible
0.893,0.779,0.785398,nan,0,3,0.297994,solver_infeasible,primal infeasible
0.893,0.7885,0.785398,nan,0,3,0.273901,solver_infeasible,primal infeasible
0.893,0.798,0.785398,nan,0,3,0.248244,solver_infeasible,primal infeasible
0.893,0.8075,0.785398,nan,0,3,0.221756,solver_infeasible,primal infeasible
0.893,0.817,0.785398,nan,0,3,0.195136,solver_infeasible,primal infeasible
0.893,0.8265,0.785398,nan,0,3,0.168981,solver_infeasible,primal infeasible
0.893,0.836,0.785398,nan,0,3,0.143754,solver_infeasible,primal infeasible
0.893,0.8455,0.785398,nan,0,3,0.119778,solver_infeasible,primal infeasible
0.893,0.855,0.785398,nan,0,3,0.0972494,solver_infeasible,primal infeasible
0.893,0.8645,0.785398,nan,0,3,0.0762602,solver_infeasible,primal infeasible
0.893,0.874,0.785398,nan,0,3,0.0568233,solver_infeasible,primal infeasible
0.893,0.8835,0.785398,nan,0,3,0.0388974,solver_infeasible,primal infeasible
0.893,0.893,0.785398,nan,0,3,0.0224065,solver_infeasible,primal infeasible
0.893,0.9025,0.785398,nan,0,3,0.00725485,solver_infeasible,primal infeasible
0.893,0.912,0.785398,nan,0,3,0.00666201,solver_infeasible,primal infeasible
0.893,0.9215,0.785398,nan,0,3,0.0194501,solver_infeasible,primal infeasible
0.893,0.931,0.785398,nan,0,3,0.0312122,solver_infeasible,primal infeasible
0.893,0.9405,0.785398,nan,0,3,0.0420454,solver_infeasible,primal infeasible
0.893,0.95,0.785398,nan,0,3,0.0520394,solver_infeasible,primal infeasible
0.9025,-0.95,0.785398,nan,0,3,0.0980354,solver_infeasible,primal infeasible
0.9025,-0.9405,0.785398,nan,0,3,0.0772198,solver_infeasible,primal infeasible
0.9025,-0.931,0.785398,nan,0,3,0.0576975,solver_infeasible,primal infeasible
0.9025,-0.9215,0.785398,nan,0,3,0.0395119,solver_infeasible,primal infeasible
0.9025,-0.912,0.785398,nan,0,3,0.0226564,solver_infeasible,primal infeasible
0.9025,-0.9025,0.785398,nan,0,3,0.00708923,solver_infeasible,primal infeasible
0.9025,-0.893,0.785398,nan,0,3,0.00725485,solver_infeasible,primal infeasible
0.9025,-0.8835,0.785398,nan,0,3,0.0204542,solver_infeasible,primal infeasible
0.9025,-0.874,0.785398,nan,0,3,0.0325935,solver_infeasible,primal infeasible
0.9025,-0.8645,0.785398,nan,0,3,0.0437586,solver_infeasible,primal infeasible
0.9025,-0.855,0.785398,nan,0,3,0.0540332,solver_infeasible,primal infeasible
0.9025,-0.8455,0.785398,nan,0,3,0.0634968,solver_infeasible,primal infeasible
0.9025,-0.836,0.785398,nan,0,3,0.0722237,solver_infeasible,primal infeasible
0.9025,-0.8265,0.785398,nan,0,3,0.0802822,solver_infeasible,primal infeasible
0.9025,-0.817,0.785398,nan,0,3,0.0877348,solver_infeasible,primal infeasible
0.9025,-0.8075,0.785398,nan,0,3,0.0946382,solver_infeasible,primal infeasible
0.9025,-0.798,0.785398,nan,0,3,0.101043,solver_infeasible,primal infeasible
0.9025,-0.7885,0.785398,nan,0,3,0.106996,solver_infeasible,primal infeasible
0.9025,-0.779,0.785398,nan,0,3,0.112539,solver_infeasible,primal infeasible
0.9025,-0.7695,0.785398,nan,0,3,0.117708,solver_infeasible,primal infeasible
0.9025,-0.76,0.785398,nan,0,3,0.122537,solver_infeasible,primal infeasible
0.9025,-0.7505,0.785398,nan,0,3,0.127055,solver_infeasible,primal infeasible
0.9025,-0.741,0.785398,nan,0,3,0.131291,solver_infeasible,primal infeasible
0.9025,-0.7315,0.785398,nan,0,3,0.135267,solver_infeasible,primal infeasible
0.9025,-0.722,0.785398,nan,0,3,0.139007,solver_infeasible,primal infeasible
0.9025,-0.7125,0.785398,nan,0,3,0.142528,solver_infeasible,primal infeasible
0.9025,-0.703,0.785398,nan,0,3,0.14585,solver_infeasible,primal infeasible
0.9025,-0.6935,0.785398,nan,0,3,0.148988,solver_infeasible,primal infeasible
0.9025,-0.684,0.785398,nan,0,3,0.151956,solver_infeasible,primal infeasible
0.9025,-0.6745,0.785398,nan,0,3,0.154768,solver_infeasible,primal infeasible
0.9025,-0.665,0.785398,nan,0,3,0.157436,solver_infeasible,primal infeasible
0.9025,-0.6555,0.785398,nan,0,3,0.15997,solver_infeasible,primal infeasible
0.9025,-0.646,0.785398,nan,0,3,0.16238,solver_infeasible,primal infeasible
0.9025,-0.6365,0.785398,nan,0,3,0.164675,solver_infeasible,primal infeasible
0.9025,-0.627,0.785398,nan,0,3,0.166865,solver_infeasible,primal infeasible
0.9025,-0.6175,0.785398,nan,0,3,0.168955,solver_infeasible,primal infeasible
0.9025,-0.608,0.785398,nan,0,3,0.170953,solver_infeasible,primal infeasible
0.9025,-0.5985,0.785398,nan,0,3,0.172865,solver_infeasible,primal infeasible
0.9025,-0.589,0.785398,nan,0,3,0.174697,solver_infeasible,primal infeasible
0.9025,-0.5795,0.785398,nan,0,3,0.176455,solver_infeasible,primal infeasible
0.9025,-0.57,0.785398,nan,0,3,0.178144,solver_infeasible,primal infeasible
0.9025,-0.5605,0.785398,nan,0,3,0.179767,solver_infeasible,primal infeasible
0.9025,-0.551,0.785398,nan,0,3,0.181329,solver_infeasible,primal infeasible
0.9025,-0.5415,0.785398,nan,0,3,0.182835,solver_infeasible,primal infeasible
0.9025,-0.532,0.785398,nan,0,3,0.184287,solver_infeasible,primal infeasible
0.9025,-0.5225,0.785398,nan,0,3,0.18569,solver_infeasible,primal infeasible
0.9025,-0.513,0.785398,nan,0,3,0.187045,solver_infeasible,primal infeasible
0.9025,-0.5035,0.785398,nan,0,3,0.188357,solver_infeasible,primal infeasible
0.9025,-0.494,0.785398,nan,0,3,0.189628,solver_infeasible,primal infeasible
0.9025,-0.4845,0.785398,nan,0,3,0.190861,solver_infeasible,primal infeasible
0.9025,-0.475,0.785398,nan,0,3,0.192057,solver_infeasible,primal infeasible
0.9025,-0.4655,0.785398,nan,0,3,0.193219,solver_infeasible,primal infeasible
0.9025,-0.456,0.785398,nan,0,3,0.19435,solver_infeasible,primal infeasible
0.9025,-0.4465,0.785398,nan,0,3,0.19545,solver_infeasible,primal infeasible
0.9025,-0.437,0.785398,nan,0,3,0.196523,solver_infeasible,primal infeasible
0.9025,-0.4275,0.785398,nan,0,3,0.197569,solver_infeasible,primal infeasible
0.9025,-0.418,0.785398,nan,0,3,0.198591,solver_infeasible,primal infeasible
0.9025,-0.4085,0.785398,nan,0,3,0.19959,solver_infeasible,primal infeasible
0.9025,-0.399,0.785398,nan,0,3,0.200567,solver_infeasible,primal infeasible
0.9025,-0.3895,0.785398,nan,0,3,0.201524,solver_infeasible,primal infeasible
0.9025,-0.38,0.785398,nan,0,3,0.202462,solver_infeasible,primal infeasible
0.9025,-0.3705,0.785398,nan,0,3,0.203382,solver_infeasible,primal infeasible
0.9025,-0.361,0.785398,nan,0,3,0.204286,solver_infeasible,primal infeasible
0.9025,-0.3515,0.785398,nan,0,3,0.205175,solver_infeasible,primal infeasible
0.9025,-0.342,0.785398,nan,0,3,0.206049,solver_infeasible,primal infeasible
0.9025,-0.3325,0.785398,nan,0,3,0.20691,solver_infeasible,primal infeasible
0.9025,-0.323,0.785398,nan,0,3,0.207758,solver_infeasible,primal infeasible
0.9025,-0.3135,0.785398,nan,0,3,0.208595,solver_infeasible,primal infeasible
0.9025,-0.304,0.785398,nan,0,3,0.209422,solver_infeasible,primal infeasible
0.9025,-0.2945,0.785398,nan,0,3,0.210239,solver_infeasible,primal infeasible
0.9025,-0.285,0.785398,nan,0,3,0.211047,solver_infeasible,primal infeasible
0.9025,-0.2755,0.785398,nan,0,3,0.211847,solver_infeasible,primal infeasible
0.9025,-0.266,0.785398,nan,0,3,0.21264,solver_infeasible,primal infeasible
0.9025,-0.2565,0.785398,nan,0,3,0.213426,solver_infeasible,primal infeasible
0.9025,-0.247,0.785398,nan,0,3,0.214207,solver_infeasible,primal infeasible
0.9025,-0.2375,0.785398,nan,0,3,0.214982,solver_infeasible,primal infeasible
