x_m,y_m,z_m,psi_rad,gamma_n,mode_id,hit_count
0.54,0.17,0.16,3.14159,163.226,1,3
0.54,0.18,0.16,-3.14159,163.122,1,3
0.54,0.19,0.16,-3.14159,163.028,1,5
0.54,0.2,0.16,3.14159,162.87,1,3
0.54,0.21,0.16,3.14159,162.805,1,4
0.54,0.22,0.16,3.14159,162.75,1,3
0.54,0.23,0.16,-3.14159,162.704,1,3
0.54,0.24,0.16,3.14159,162.667,1,5
0.54,0.25,0.16,-3.14159,162.62,1,3
0.54,0.26,0.16,-3.14159,162.611,1,3
0.54,0.27,0.16,3.14159,162.61,1,4
0.54,0.28,0.16,3.14159,162.619,1,3
0.54,0.29,0.16,3.14159,162.635,1,3
0.54,0.3,0.16,3.14159,162.695,1,5
0.54,0.31,0.16,-3.14159,162.738,1,3
0.54,0.32,0.16,3.14159,162.789,1,4
0.54,0.33,0.16,3.14159,162.848,1,3
0.54,0.34,0.16,3.14159,162.916,1,3
0.54,0.35,0.16,-3.14159,162.991,1,3
0.54,0.36,0.16,3.14159,163.167,1,5
0.54,0.37,0.16,-3.14159,163.267,1,3
0.54,0.38,0.16,3.14159,163.374,1,4
0.54,0.39,0.16,-3.14159,163.489,1,3
0.54,0.4,0.16,-3.14159,163.612,1,3
0.54,0.41,0.16,3.14159,163.88,1,5
0.54,0.42,0.16,3.14159,164.025,1,3
0.54,0.43,0.16,3.14159,164.177,1,3
0.54,0.44,0.16,3.14159,164.336,1,4
0.54,0.45,0.16,-3.14159,164.502,1,3
0.54,0.46,0.16,-3.14159,164.675,1,3
0.54,0.47,0.16,3.14159,165.041,1,5
0.54,0.48,0.16,3.14159,165.234,1,3
0.54,0.49,0.16,-3.14159,165.433,1,4
0.54,0.5,0.16,-3.14159,165.639,1,3
0.54,0.51,0.16,3.14159,165.851,1,3
0.54,0.52,0.16,3.14159,166.068,1,3
0.54,0.53,0.16,3.14159,166.52,1,5
0.54,0.54,0.16,3.14159,166.754,1,3
0.54,0.55,0.16,3.14159,166.994,1,4
0.54,0.56,0.16,-3.14159,167.239,1,3
0.54,0.57,0.16,-3.14159,167.488,1,3
0.54,0.58,0.16,3.14159,168.001,1,5
0.54,0.59,0.16,-3.14159,167.115,1,3
0.54,0.6,0.16,-3.14159,166.204,1,3
0.54,0.61,0.16,3.14159,165.267,1,4
0.54,0.62,0.16,3.14159,164.305,1,3
0.54,0.63,0.16,3.14159,163.316,1,3
0.54,0.64,0.16,3.14159,162.298,1,5
0.54,0.65,0.16,-3.14159,160.175,1,3
0.54,0.66,0.16,-3.14159,159.067,1,4
0.54,0.67,0.16,-3.14159,157.927,1,3
0.54,0.68,0.16,-3.14159,156.753,1,3
0.54,0.69,0.16,-3.14159,155.545,1,3
0.54,0.7,0.16,-3.14159,154.301,1,5
0.54,0.71,0.16,3.14159,151.701,1,3
0.54,0.72,0.16,3.14159,150.341,1,4
0.54,0.73,0.16,3.14159,148.941,1,3
0.54,0.74,0.16,-3.14159,147.498,1,3
0.54,0.75,0.16,-3.14159,146.011,1,5
0.54,0.76,0.16,-3.14159,142.899,1,3
0.54,0.77,0.16,-3.14159,141.27,1,3
0.54,0.78,0.16,-3.14159,139.591,1,4
0.54,0.79,0.16,3.14159,137.861,1,3
0.54,0.8,0.16,-3.14159,136.076,1,3
0.54,0.81,0.16,3.14159,134.236,1,5
0.54,0.82,0.16,3.14159,130.382,1,3
0.54,0.83,0.16,-3.14159,128.364,1,4
0.54,0.84,0.16,3.14159,126.283,1,3
0.54,0.85,0.16,0,3.33363,1,1
0.55,-0.86,0.16,-3.14159,127.658,1,4
0.55,-0.85,0.16,3.14159,129.72,1,4
0.55,-0.84,0.16,-3.14159,131.717,1,4
0.55,-0.83,0.16,-3.14159,135.525,1,9
0.55,-0.82,0.16,3.14159,137.341,1,5
0.55,-0.81,0.16,-3.14159,139.1,1,6
0.55,-0.8,0.16,-3.14159,140.805,1,5
0.55,-0.79,0.16,-3.14159,142.457,1,5
0.55,-0.78,0.16,-3.14159,145.61,1,9
0.55,-0.77,0.16,-3.14159,147.114,1,5
0.55,-0.76,0.16,-3.14159,148.572,1,5
0.55,-0.75,0.16,-3.14159,149.985,1,6
0.55,-0.74,0.16,3.14159,151.356,1,5
0.55,-0.73,0.16,3.14159,152.686,1,5
0.55,-0.72,0.16,3.14159,155.226,1,9
0.55,-0.71,0.16,3.14159,156.439,1,5
0.55,-0.7,0.16,3.14159,157.617,1,6
0.55,-0.69,0.16,3.14159,158.76,1,5
0.55,-0.68,0.16,-3.14159,159.869,1,5
0.55,-0.67,0.16,-3.14159,160.946,1,5
0.55,-0.66,0.16,-3.14159,163.009,1,9
0.55,-0.65,0.16,-3.14159,163.996,1,5
0.55,-0.64,0.16,-3.14159,164.955,1,6
0.55,-0.63,0.16,-3.14159,165.887,1,5
0.55,-0.62,0.16,3.14159,166.793,1,5
0.55,-0.61,0.16,3.14159,167.392,1,9
0.55,-0.6,0.16,3.14159,166.841,1,5
0.55,-0.59,0.16,-3.14159,166.573,1,5
0.55,-0.58,0.16,-3.14159,166.309,1,6
0.55,-0.57,0.16,3.14159,166.051,1,5
0.55,-0.56,0.16,-3.14159,165.797,1,5
0.55,-0.55,0.16,3.14159,165.55,1,9
0.55,-0.54,0.16,3.14159,165.071,1,5
0.55,-0.53,0.16,-3.14159,164.841,1,6
0.55,-0.52,0.16,-3.14159,164.616,1,5
0.55,-0.51,0.16,-3.14159,164.398,1,5
0.55,-0.5,0.16,-3.14159,164.187,1,5
0.55,-0.49,0.16,3.14159,163.982,1,9
0.55,-0.48,0.16,3.14159,163.592,1,5
0.55,-0.47,0.16,-3.14159,163.407,1,6
0.55,-0.46,0.16,-3.14159,163.23,1,5
0.55,-0.45,0.16,-3.14159,163.059,1,5
0.55,-0.44,0.16,-3.14159,162.896,1,9
0.55,-0.43,0.16,-3.14159,162.591,1,5
0.55,-0.42,0.16,-3.14159,162.45,1,5
0.55,-0.41,0.16,-3.14159,162.317,1,6
0.55,-0.4,0.16,-3.14159,162.191,1,5
0.55,-0.39,0.16,3.14159,162.074,1,5
0.55,-0.38,0.16,3.14159,161.964,1,9
0.55,-0.37,0.16,-3.14159,161.768,1,5
0.55,-0.36,0.16,-3.14159,161.683,1,6
0.55,-0.35,0.16,3.14159,161.605,1,5
0.55,-0.34,0.16,3.14159,161.536,1,5
0.55,-0.33,0.16,-3.14159,161.476,1,5
0.55,-0.32,0.16,-3.14159,161.424,1,9
0.55,-0.31,0.16,-3.14159,161.345,1,5
0.55,-0.3,0.16,3.14159,161.319,1,6
0.55,-0.29,0.16,3.14159,161.302,1,5
0.55,-0.28,0.16,3.14159,161.293,1,5
0.55,-0.27,0.16,-3.14159,161.303,1,9
0.55,-0.26,0.16,-3.14159,161.322,1,5
0.55,-0.25,0.16,-3.14159,161.35,1,5
0.55,-0.24,0.16,-3.14159,161.388,1,6
0.55,-0.23,0.16,3.14159,161.434,1,5
0.55,-0.22,0.16,3.14159,161.491,1,5
0.55,-0.21,0.16,-3.14159,161.632,1,9
0.55,-0.2,0.16,-3.14159,161.717,1,5
0.55,-0.19,0.16,3.14159,161.812,1,6
0.55,-0.18,0.16,3.14159,161.917,1,5
0.55,-0.17,0.16,3.14159,162.032,1,5
0.55,-0.16,0.16,-3.14159,162.158,1,5
0.55,-0.15,0.16,3.14159,162.439,1,9
0.55,-0.14,0.16,3.14159,162.595,1,5
0.55,-0.13,0.16,-3.14159,162.763,1,6
0.55,-0.12,0.16,-3.14159,162.94,1,5
0.55,-0.11,0.16,-3.14159,163.129,1,5
0.55,-0.1,0.16,-3.14159,163.539,1,9
0.55,-0.09,0.16,3.14159,163.761,1,5
0.55,-0.08,0.16,-3.14159,163.995,1,5
0.55,-0.07,0.16,3.14159,164.24,1,6
0.55,-0.06,0.16,-3.14159,164.496,1,5
0.55,-0.05,0.16,-3.14159,164.765,1,5
0.55,-0.04,0.16,-3.14159,165.338,1,9
0.55,-0.03,0.16,-3.14159,165.642,1,5
0.55,-0.02,0.16,3.14159,165.96,1,6
0.55,-0.01,0.16,-3.14159,166.29,1,5
0.55,0,0.16,-3.14159,165.96,1,5
0.55,0.01,0.16,3.14159,165.642,1,5
0.55,0.02,0.16,-3.14159,165.338,1,9
0.55,0.03,0.16,-3.14159,164.765,1,5
0.55,0.04,0.16,3.14159,164.496,1,6
0.55,0.05,0.16,-3.14159,164.24,1,5
0.55,0.06,0.16,-3.14159,163.995,1,5
0.55,0.07,0.16,-3.14159,163.761,1,9
0.55,0.08,0.16,-3.14159,163.329,1,5
0.55,0.09,0.16,-3.14159,163.129,1,5
0.55,0.1,0.16,3.14159,162.94,1,6
0.55,0.11,0.16,3.14159,162.762,1,5
0.55,0.12,0.16,-3.14159,162.596,1,5
0.55,0.13,0.16,3.14159,162.439,1,9
0.55,0.14,0.16,-3.14159,162.157,1,5
0.55,0.15,0.16,-3.14159,162.032,1,6
0.55,0.16,0.16,-3.14159,161.917,1,5
0.55,0.17,0.16,3.14159,161.812,1,5
0.55,0.18,0.16,3.14159,161.717,1,5
0.55,0.19,0.16,3.14159,161.632,1,9
0.55,0.2,0.16,-3.14159,161.49,1,5
0.55,0.21,0.16,3.14159,161.434,1,6
0.55,0.22,0.16,3.14159,161.388,1,5
0.55,0.23,0.16,-3.14159,161.35,1,5
0.55,0.24,0.16,-3.14159,161.322,1,9
0.55,0.25,0.16,-3.14159,161.294,1,5
0.55,0.26,0.16,-3.14159,161.293,1,5
0.55,0.27,0.16,3.14159,161.302,1,6
0.55,0.28,0.16,3.14159,161.319,1,5
0.55,0.29,0.16,3.14159,161.345,1,5
0.55,0.3,0.16,3.14159,161.424,1,9
0.55,0.31,0.16,3.14159,161.476,1,5
0.55,0.32,0.16,3.14159,161.536,1,6
0.55,0.33,0.16,-3.14159,161.605,1,5
0.55,0.34,0.16,-3.14159,161.683,1,5
0.55,0.35,0.16,-3.14159,161.768,1,5
0.55,0.36,0.16,3.14159,161.964,1,9
0.55,0.37,0.16,3.14159,162.074,1,5
0.55,0.38,0.16,3.14159,162.191,1,6
0.55,0.39,0.16,-3.14159,162.317,1,5
0.55,0.4,0.16,-3.14159,162.45,1,5
0.55,0.41,0.16,-3.14159,162.74,1,9
0.55,0.42,0.16,-3.14159,162.896,1,5
0.55,0.43,0.16,3.14159,163.059,1,5
0.55,0.44,0.16,3.14159,163.229,1,6
0.55,0.45,0.16,-3.14159,163.407,1,5
0.55,0.46,0.16,-3.14159,163.592,1,5
0.55,0.47,0.16,-3.14159,163.982,1,9
0.55,0.48,0.16,3.14159,164.187,1,5
0.55,0.49,0.16,3.14159,164.399,1,6
0.55,0.5,0.16,3.14159,164.617,1,5
0.55,0.51,0.16,3.14159,164.841,1,5
0.55,0.52,0.16,-3.14159,165.071,1,5
0.55,0.53,0.16,-3.14159,165.55,1,9
0.55,0.54,0.16,3.14159,165.797,1,5
0.55,0.55,0.16,3.14159,166.051,1,6
0.55,0.56,0.16,-3.14159,166.309,1,5
0.55,0.57,0.16,3.14159,166.573,1,5
0.55,0.58,0.16,-3.14159,167.115,1,9
0.55,0.59,0.16,3.14159,167.392,1,5
0.55,0.6,0.16,-3.14159,166.793,1,5
0.55,0.61,0.16,-3.14159,165.887,1,6
0.55,0.62,0.16,3.14159,164.955,1,5
0.55,0.63,0.16,3.14159,163.996,1,5
0.55,0.64,0.16,3.14159,163.009,1,9
0.55,0.65,0.16,3.14159,160.947,1,5
0.55,0.66,0.16,-3.14159,159.869,1,6
0.55,0.67,0.16,3.14159,158.76,1,5
0.55,0.68,0.16,3.14159,157.617,1,5
0.55,0.69,0.16,3.14159,156.439,1,5
0.55,0.7,0.16,3.14159,155.226,1,9
0.55,0.71,0.16,3.14159,152.686,1,5
0.55,0.72,0.16,3.14159,151.356,1,6
0.55,0.73,0.16,3.14159,149.985,1,5
0.55,0.74,0.16,-3.14159,148.572,1,5
0.55,0.75,0.16,3.14159,147.114,1,9
0.55,0.76,0.16,3.14159,144.058,1,5
0.55,0.77,0.16,3.14159,142.457,1,5
0.55,0.78,0.16,-3.14159,140.805,1,6
0.55,0.79,0.16,3.14159,139.1,1,5
0.55,0.8,0.16,-3.14159,137.341,1,5
0.55,0.81,0.16,3.14159,135.525,1,9
0.55,0.82,0.16,-3.14159,131.717,1,5
0.55,0.83,0.16,-3.14159,129.72,1,6
0.55,0.84,0.16,3.14159,127.658,1,5
0.55,0.85,0.16,0,3.47968,1,1
0.56,-0.86,0.16,-3.14159,128.369,1,2
0.56,-0.85,0.16,-3.14159,130.42,1,2
0.56,-0.84,0.16,-3.14159,132.405,1,2
0.56,-0.83,0.16,3.14159,136.19,1,5
0.56,-0.82,0.16,-3.14159,137.993,1,3
0.56,-0.81,0.16,-3.14159,139.739,1,4
0.56,-0.8,0.16,3.14159,141.43,1,3
0.56,-0.79,0.16,3.14159,143.068,1,3
0.56,-0.78,0.16,-3.14159,146.191,1,5
0.56,-0.77,0.16,3.14159,147.68,1,3
0.56,-0.76,0.16,3.14159,149.123,1,3
0.56,-0.75,0.16,-3.14159,150.521,1,4
0.56,-0.74,0.16,-3.14159,151.877,1,3
0.56,-0.73,0.16,-3.14159,153.191,1,3
0.56,-0.72,0.16,-3.14159,155.699,1,5
0.56,-0.71,0.16,3.14159,156.897,1,3
0.56,-0.7,0.16,3.14159,158.059,1,4
0.56,-0.69,0.16,3.14159,159.186,1,3
0.56,-0.68,0.16,-3.14159,160.28,1,3
0.56,-0.67,0.16,-3.14159,161.341,1,3
0.56,-0.66,0.16,-3.14159,163.372,1,5
0.56,-0.65,0.16,-3.14159,164.343,1,3
0.56,-0.64,0.16,3.14159,165.287,1,4
0.56,-0.63,0.16,3.14159,166.204,1,3
0.56,-0.62,0.16,3.14159,165.887,1,3
0.56,-0.61,0.16,3.14159,165.575,1,5
0.56,-0.6,0.16,-3.14159,164.965,1,3
0.56,-0.59,0.16,-3.14159,164.668,1,3
0.56,-0.58,0.16,-3.14159,164.376,1,4
0.56,-0.57,0.16,3.14159,164.089,1,3
0.56,-0.56,0.16,3.14159,163.809,1,3
0.56,-0.55,0.16,3.14159,163.534,1,5
0.56,-0.54,0.16,3.14159,163.002,1,3
0.56,-0.53,0.16,3.14159,162.746,1,4
0.56,-0.52,0.16,-3.14159,162.497,1,3
0.56,-0.51,0.16,-3.14159,162.254,1,3
0.56,-0.5,0.16,-3.14159,162.017,1,3
0.56,-0.49,0.16,0,162.424,1,5
0.56,-0.48,0.16,0,161.801,1,3
0.56,-0.47,0.16,0,161.188,1,4
0.56,-0.46,0.16,-3.14159,160.942,1,3
0.56,-0.45,0.16,3.14159,160.749,1,3
0.56,-0.44,0.16,3.14159,160.564,1,5
0.56,-0.43,0.16,3.14159,160.216,1,3
0.56,-0.42,0.16,3.14159,160.053,1,3
0.56,-0.41,0.16,3.14159,159.899,1,4
0.56,-0.4,0.16,3.14159,159.753,1,3
0.56,-0.39,0.16,3.14159,159.614,1,3
0.56,-0.38,0.16,3.14159,159.484,1,5
0.56,-0.37,0.16,-3.14159,159.249,1,3
0.56,-0.36,0.16,-3.14159,159.144,1,4
0.56,-0.35,0.16,-3.14159,159.047,1,3
0.56,-0.34,0.16,-3.14159,158.959,1,3
0.56,-0.33,0.16,3.14159,158.879,1,3
0.56,-0.32,0.16,-3.14159,158.809,1,5
0.56,-0.31,0.16,3.14159,158.693,1,3
0.56,-0.3,0.16,-3.14159,158.649,1,4
0.56,-0.29,0.16,-3.14159,158.614,1,3
0.56,-0.28,0.16,-3.14159,158.587,1,3
0.56,-0.27,0.16,-3.14159,158.57,1,5
0.56,-0.26,0.16,3.14159,158.563,1,3
0.56,-0.25,0.16,3.14159,158.574,1,3
0.56,-0.24,0.16,3.14159,158.594,1,4
0.56,-0.23,0.16,3.14159,158.623,1,3
0.56,-0.22,0.16,3.14159,158.662,1,3
0.56,-0.21,0.16,-3.14159,158.77,1,5
0.56,-0.2,0.16,3.14159,158.838,1,3
0.56,-0.19,0.16,3.14159,158.917,1,4
0.56,-0.18,0.16,-3.14159,159.005,1,3
0.56,-0.17,0.16,-3.14159,159.104,1,3
0.56,-0.16,0.16,-3.14159,159.212,1,3
0.56,-0.15,0.16,-3.14159,159.461,1,5
0.56,-0.14,0.16,-3.14159,159.6,1,3
0.56,-0.13,0.16,3.14159,159.751,1,4
0.56,-0.12,0.16,3.14159,159.912,1,3
0.56,-0.11,0.16,3.14159,160.084,1,3
0.56,-0.1,0.16,-3.14159,160.462,1,5
0.56,-0.09,0.16,-3.14159,160.667,1,3
0.56,-0.08,0.16,-3.14159,160.884,1,3
0.56,-0.07,0.16,-3.14159,161.112,1,4
0.56,-0.06,0.16,3.14159,161.352,1,3
0.56,-0.05,0.16,3.14159,161.604,1,3
0.56,-0.04,0.16,-3.14159,162.143,1,5
0.56,-0.03,0.16,-3.14159,162.431,1,3
0.56,-0.02,0.16,-3.14159,162.731,1,4
0.56,-0.01,0.16,-3.14159,163.044,1,3
0.56,0,0.16,-3.14159,162.731,1,3
0.56,0.01,0.16,3.14159,162.431,1,3
0.56,0.02,0.16,-3.14159,162.143,1,5
0.56,0.03,0.16,-3.14159,161.604,1,3
0.56,0.04,0.16,-3.14159,161.352,1,4
0.56,0.05,0.16,3.14159,161.112,1,3
0.56,0.06,0.16,3.14159,160.884,1,3
0.56,0.07,0.16,-3.14159,160.667,1,5
0.56,0.08,0.16,-3.14159,160.267,1,3
0.56,0.09,0.16,3.14159,160.084,1,3
0.56,0.1,0.16,-3.14159,159.912,1,4
0.56,0.11,0.16,-3.14159,159.751,1,3
0.56,0.12,0.16,-3.14159,159.6,1,3
0.56,0.13,0.16,3.14159,159.461,1,5
0.56,0.14,0.16,3.14159,159.212,1,3
0.56,0.15,0.16,3.14159,159.104,1,4
0.56,0.16,0.16,-3.14159,159.005,1,3
0.56,0.17,0.16,-3.14159,158.917,1,3
0.56,0.18,0.16,-3.14159,158.838,1,3
0.56,0.19,0.16,-3.14159,158.77,1,5
0.56,0.2,0.16,3.14159,158.663,1,3
0.56,0.21,0.16,-3.14159,158.623,1,4
0.56,0.22,0.16,-3.14159,158.594,1,3
0.56,0.23,0.16,3.14159,158.574,1,3
0.56,0.24,0.16,-3.14159,158.563,1,5
0.56,0.25,0.16,-3.14159,158.57,1,3
0.56,0.26,0.16,3.14159,158.587,1,3
0.56,0.27,0.16,3.14159,158.613,1,4
0.56,0.28,0.16,3.14159,158.649,1,3
0.56,0.29,0.16,3.14159,158.693,1,3
0.56,0.3,0.16,-3.14159,158.809,1,5
0.56,0.31,0.16,3.14159,158.879,1,3
0.56,0.32,0.16,3.14159,158.959,1,4
0.56,0.33,0.16,3.14159,159.047,1,3
0.56,0.34,0.16,3.14159,159.144,1,3
0.56,0.35,0.16,-3.14159,159.249,1,3
0.56,0.36,0.16,3.14159,159.484,1,5
0.56,0.37,0.16,-3.14159,159.614,1,3
0.56,0.38,0.16,-3.14159,159.753,1,4
0.56,0.39,0.16,-3.14159,159.899,1,3
0.56,0.4,0.16,-3.14159,160.053,1,3
0.56,0.41,0.16,-3.14159,160.386,1,5
0.56,0.42,0.16,3.14159,160.564,1,3
0.56,0.43,0.16,3.14159,160.749,1,3
0.56,0.44,0.16,3.14159,160.942,1,4
0.56,0.45,0.16,-3.14159,161.143,1,3
0.56,0.46,0.16,-3.14159,161.351,1,3
0.56,0.47,0.16,-3.14159,161.788,1,5
0.56,0.48,0.16,3.14159,162.017,1,3
0.56,0.49,0.16,3.14159,162.254,1,4
0.56,0.5,0.16,3.14159,162.497,1,3
0.56,0.51,0.16,3.14159,162.746,1,3
0.56,0.52,0.16,3.14159,163.002,1,3
0.56,0.53,0.16,-3.14159,163.534,1,5
0.56,0.54,0.16,3.14159,163.809,1,3
0.56,0.55,0.16,3.14159,164.089,1,4
0.56,0.56,0.16,3.14159,164.376,1,3
0.56,0.57,0.16,-3.14159,164.668,1,3
0.56,0.58,0.16,-3.14159,165.267,1,5
0.56,0.59,0.16,-3.14159,165.575,1,3
0.56,0.6,0.16,3.14159,165.887,1,3
0.56,0.61,0.16,3.14159,166.204,1,4
0.56,0.62,0.16,3.14159,165.287,1,3
0.56,0.63,0.16,3.14159,164.343,1,3
0.56,0.64,0.16,3.14159,163.372,1,5
0.56,0.65,0.16,-3.14159,161.341,1,3
0.56,0.66,0.16,-3.14159,160.28,1,4
0.56,0.67,0.16,-3.14159,159.186,1,3
0.56,0.68,0.16,-3.14159,158.059,1,3
0.56,0.69,0.16,-3.14159,156.897,1,3
0.56,0.7,0.16,-3.14159,155.699,1,5
0.56,0.71,0.16,-3.14159,153.191,1,3
0.56,0.72,0.16,-3.14159,151.877,1,4
0.56,0.73,0.16,-3.14159,150.522,1,3
0.56,0.74,0.16,-3.14159,149.123,1,3
0.56,0.75,0.16,-3.14159,147.68,1,5
0.56,0.76,0.16,-3.14159,144.654,1,3
0.56,0.77,0.16,-3.14159,143.068,1,3
0.56,0.78,0.16,-3.14159,141.43,1,4
0.56,0.79,0.16,3.14159,139.739,1,3
0.56,0.8,0.16,3.14159,137.993,1,3
0.56,0.81,0.16,-3.14159,136.19,1,5
0.56,0.82,0.16,-3.14159,132.405,1,3
0.56,0.83,0.16,3.14159,130.42,1,4
0.56,0.84,0.16,-3.14159,128.369,1,3
0.56,0.85,0.16,0,3.63351,1,1
0.57,-0.86,0.16,-3.14159,129.095,1,2
0.57,-0.85,0.16,-3.14159,131.135,1,2
0.57,-0.84,0.16,-3.14159,133.109,1,2
0.57,-0.83,0.16,-3.14159,136.868,1,5
0.57,-0.82,0.16,-3.14159,138.657,1,3
0.57,-0.81,0.16,-3.14159,140.389,1,4
0.57,-0.8,0.16,3.14159,142.066,1,3
0.57,-0.79,0.16,3.14159,143.689,1,3
0.57,-0.78,0.16,-3.14159,146.783,1,5
0.57,-0.77,0.16,3.14159,148.257,1,3
0.57,-0.76,0.16,3.14159,149.684,1,3
0.57,-0.75,0.16,3.14159,151.066,1,4
0.57,-0.74,0.16,3.14159,152.406,1,3
0.57,-0.73,0.16,-3.14159,153.704,1,3
0.57,-0.72,0.16,3.14159,156.18,1,5
0.57,-0.71,0.16,3.14159,157.362,1,3
0.57,-0.7,0.16,3.14159,158.508,1,4
0.57,-0.69,0.16,3.14159,159.618,1,3
0.57,-0.68,0.16,3.14159,160.696,1,3
0.57,-0.67,0.16,-3.14159,161.741,1,3
0.57,-0.66,0.16,3.14159,163.74,1,5
0.57,-0.65,0.16,3.14159,164.696,1,3
0.57,-0.64,0.16,3.14159,165.623,1,4
0.57,-0.63,0.16,3.14159,165.287,1,3
0.57,-0.62,0.16,-3.14159,164.955,1,3
0.57,-0.61,0.16,3.14159,164.627,1,5
0.57,-0.6,0.16,-3.14159,163.988,1,3
0.57,-0.59,0.16,-3.14159,163.676,1,3
0.57,-0.58,0.16,3.14159,163.37,1,4
0.57,-0.57,0.16,3.14159,163.069,1,3
0.57,-0.56,0.16,3.14159,162.775,1,3
0.57,-0.55,0.16,3.14159,162.487,1,5
0.57,-0.54,0.16,3.14159,161.929,1,3
0.57,-0.53,0.16,-3.14159,161.66,1,4
0.57,-0.52,0.16,-3.14159,161.397,1,3
0.57,-0.51,0.16,-3.14159,161.142,1,3
0.57,-0.5,0.16,0,161.722,1,3
0.57,-0.49,0.16,0,161.058,1,5
0.57,-0.48,0.16,0,160.402,1,3
0.57,-0.47,0.16,-3.14159,159.972,1,4
0.57,-0.46,0.16,3.14159,159.76,1,3
0.57,-0.45,0.16,3.14159,159.555,1,3
0.57,-0.44,0.16,3.14159,159.359,1,5
0.57,-0.43,0.16,-3.14159,158.989,1,3
0.57,-0.42,0.16,-3.14159,158.816,1,3
0.57,-0.41,0.16,-3.14159,158.652,1,4
0.57,-0.4,0.16,-3.14159,158.495,1,3
0.57,-0.39,0.16,-3.14159,158.347,1,3
0.57,-0.38,0.16,3.14159,158.207,1,5
0.57,-0.37,0.16,-3.14159,157.952,1,3
0.57,-0.36,0.16,-3.14159,157.837,1,4
0.57,-0.35,0.16,-3.14159,157.73,1,3
0.57,-0.34,0.16,-3.14159,157.633,1,3
0.57,-0.33,0.16,-3.14159,157.544,1,3
0.57,-0.32,0.16,3.14159,157.464,1,5
0.57,-0.31,0.16,3.14159,157.33,1,3
0.57,-0.3,0.16,3.14159,157.277,1,4
0.57,-0.29,0.16,-3.14159,157.233,1,3
0.57,-0.28,0.16,-3.14159,157.198,1,3
0.57,-0.27,0.16,-3.14159,157.172,1,5
0.57,-0.26,0.16,3.14159,157.148,1,3
0.57,-0.25,0.16,3.14159,157.15,1,3
0.57,-0.24,0.16,3.14159,157.161,1,4
0.57,-0.23,0.16,3.14159,157.182,1,3
0.57,-0.22,0.16,3.14159,157.213,1,3
0.57,-0.21,0.16,-3.14159,157.304,1,5
0.57,-0.2,0.16,-3.14159,157.364,1,3
0.57,-0.19,0.16,-3.14159,157.434,1,4
0.57,-0.18,0.16,-3.14159,157.514,1,3
0.57,-0.17,0.16,-3.14159,157.604,1,3
0.57,-0.16,0.16,-3.14159,157.705,1,3
0.57,-0.15,0.16,-3.14159,157.937,1,5
0.57,-0.14,0.16,-3.14159,158.068,1,3
0.57,-0.13,0.16,3.14159,158.211,1,4
0.57,-0.12,0.16,3.14159,158.364,1,3
0.57,-0.11,0.16,3.14159,158.528,1,3
0.57,-0.1,0.16,-3.14159,158.889,1,5
0.57,-0.09,0.16,-3.14159,159.086,1,3
0.57,-0.08,0.16,-3.14159,159.295,1,3
0.57,-0.07,0.16,-3.14159,159.515,1,4
0.57,-0.06,0.16,-3.14159,159.746,1,3
0.57,-0.05,0.16,3.14159,159.99,1,3
0.57,-0.04,0.16,3.14159,160.512,1,5
0.57,-0.03,0.16,3.14159,160.792,1,3
0.57,-0.02,0.16,3.14159,161.084,1,4
0.57,-0.01,0.16,3.14159,161.388,1,3
0.57,0,0.16,-3.14159,161.084,1,3
0.57,0.01,0.16,-3.14159,160.792,1,3
0.57,0.02,0.16,-3.14159,160.512,1,5
0.57,0.03,0.16,3.14159,159.99,1,3
0.57,0.04,0.16,3.14159,159.746,1,4
0.57,0.05,0.16,3.14159,159.515,1,3
0.57,0.06,0.16,3.14159,159.295,1,3
0.57,0.07,0.16,3.14159,159.086,1,5
0.57,0.08,0.16,-3.14159,158.703,1,3
0.57,0.09,0.16,-3.14159,158.528,1,3
0.57,0.1,0.16,3.14159,158.364,1,4
0.57,0.11,0.16,3.14159,158.211,1,3
0.57,0.12,0.16,3.14159,158.069,1,3
0.57,0.13,0.16,3.14159,157.937,1,5
0.57,0.14,0.16,3.14159,157.705,1,3
0.57,0.15,0.16,-3.14159,157.604,1,4
0.57,0.16,0.16,-3.14159,157.514,1,3
0.57,0.17,0.16,3.14159,157.434,1,3
0.57,0.18,0.16,-3.14159,157.364,1,3
0.57,0.19,0.16,-3.14159,157.304,1,5
0.57,0.2,0.16,3.14159,157.213,1,3
0.57,0.21,0.16,3.14159,157.182,1,4
0.57,0.22,0.16,-3.14159,157.161,1,3
0.57,0.23,0.16,-3.14159,157.15,1,3
0.57,0.24,0.16,3.14159,157.155,1,5
0.57,0.25,0.16,3.14159,157.172,1,3
0.57,0.26,0.16,-3.14159,157.198,1,3
0.57,0.27,0.16,-3.14159,157.233,1,4
0.57,0.28,0.16,-3.14159,157.277,1,3
0.57,0.29,0.16,-3.14159,157.33,1,3
0.57,0.3,0.16,-3.14159,157.464,1,5
0.57,0.31,0.16,-3.14159,157.544,1,3
0.57,0.32,0.16,3.14159,157.633,1,4
0.57,0.33,0.16,3.14159,157.73,1,3
0.57,0.34,0.16,3.14159,157.837,1,3
0.57,0.35,0.16,3.14159,157.951,1,3
0.57,0.36,0.16,-3.14159,158.206,1,5
0.57,0.37,0.16,-3.14159,158.347,1,3
0.57,0.38,0.16,3.14159,158.495,1,4
