step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9
180,3.5800000000000027,0.16095031234902923,0.0020455999601695692,0.2773565481455472,0.15991307997608617,0.0032468912580774527,0.277813661464618,-0.0010372323729430644,0.0012012912979078834,0.0004571133190707788,0.0016516368742499699,0.011241448651195893,0.001733712811627351,-0.00014429640107872018,none,False,False,0.011241448651195893,0.001733712811627351,-0.00014429640107872018,-0.007785877406182774,0.483642918999986,0.9976333563784344,0.11318822149296949,-0.019671151431034057,-0.06618439092475321
181,3.6000000000000028,0.16154151310609627,0.0007394319654199545,0.2769570518878901,0.16050342589119143,0.0018993919557393855,0.27746913860053724,-0.001038087214904837,0.001159959990319431,0.0005120867126471307,0.0016387083468880242,0.011205429907676293,0.0021452143565790214,-0.00028029896811357976,none,False,False,0.011205429907676293,0.0021452143565790214,-0.00028029896811357976,-0.0030274537355996977,0.48074214318191383,0.9947254233579792,0.1092852882031784,-0.025066940872248387,-0.06281870010643935
182,3.6200000000000028,0.16212040665977112,-0.0005257206306756457,0.2765074615272045,0.1610835535110007,0.0005921672605077675,0.2770700919487945,-0.001036853148770417,0.0011178878911834132,0.0005626304215899935,0.001625204842679273,0.011149143237941753,0.0025567551265747875,-0.0004041011746501469,none,False,False,0.011149143237941753,0.0025567551265747875,-0.0004041011746501469,0.0016623340127877198,0.47761104440062113,0.9914674138489423,0.10535356609603468,-0.03031060302772715,-0.059446470735634034
183,3.640000000000003,0.16268691644075534,-0.0017480065076299449,0.2760118293176415,0.16165336870697636,-0.0006728210628409136,0.27662057422629704,-0.0010335477337789778,0.0010751854447890313,0.0006087449086555341,0.0016108429540150344,0.011073734614736692,0.002968231774088385,-0.0005153876691049693,none,False,False,0.011073734614736692,0.002968231774088385,-0.0005153876691049693,0.006278868379457857,0.47426864185893947,0.9878843157433066,0.10139876379762462,-0.03539555989681732,-0.05607204031946048
184,3.660000000000003,0.1632409940486123,-0.002925887709985194,0.27547418815817615,0.1622127823051025,-0.0018939372420688355,0.2761246409853474,-0.0010282117435098104,0.0010319504679163587,0.000650452827171244,0.0015953777101675138,0.010980356691644181,0.0033794991921881337,-0.0006141004582761008,none,False,False,0.010980356691644181,0.0033794991921881337,-0.0006141004582761008,0.010818034261846814,0.4707339113580479,0.9840012230014422,0.0974259051015089,-0.040316317646526226,-0.05269914133205907
185,3.680000000000003,0.16378261731811936,-0.004058131186766477,0.2748985293744408,0.1627617101743582,-0.003069859440447631,0.2755863271001171,-0.0010209071437611572,0.000988271746318846,0.0006877977256762868,0.0015786063955907875,0.010870161943802305,0.003790372454996056,-0.0007004205694924307,none,False,False,0.010870161943802305,0.003790372454996056,-0.0007004205694924307,0.015276217954843359,0.46702567185673155,0.979843192711658,0.09343934297358661,-0.04506842498792421,-0.049330916881296226
186,3.700000000000003,0.16431178799559087,-0.005143798812384734,0.27428878240419063,0.16330007331519147,-0.004199566306438966,0.2750096251296269,-0.0010117146803994004,0.0009442325059457676,0.0007208427254362659,0.001560370422250649,0.010744296385830335,0.004200629167012676,-0.000774743527589722,none,False,False,0.010744296385830335,0.004200629167012676,-0.000774743527589722,0.019650308063986505,0.4631624829496437,0.975435112570192,0.08944278198488183,-0.04964842682716127,-0.04596994279952295
187,3.720000000000003,0.16482852912343943,-0.006182235951736611,0.2736487964233142,0.16382779794799268,-0.0052823223504351105,0.27439846559324443,-0.0010007311754467452,0.0008999136013015004,0.0007496691699302449,0.001540555497105626,0.010603893884953948,0.004610012153540515,-0.0008376499902328109,none,False,False,0.010603893884953948,0.004610012153540515,-0.0008376499902328109,0.023937696846875547,0.45916255338522177,0.9708015792447888,0.08543930853567097,-0.054053813888543446,-0.042618255633175985
188,3.740000000000003,0.1653328822365397,-0.007173058649905896,0.2729823239268401,0.16434481560156838,-0.0063176623621656915,0.27375669917266965,-0.0009880666349713074,0.0008553962877402045,0.0007743752458295727,0.0015190903546454559,0.010450071077537001,0.005018232423903863,-0.0008898729830030409,none,False,False,0.010450071077537001,0.005018232423903863,-0.0008898729830030409,0.028136280540179692,0.45504366056620044,0.9659667879205767,0.08143142813548475,-0.05828296898824497,-0.03927738594941915
189,3.760000000000003,0.16582490447394482,-0.008116139548818617,0.2722930062586454,0.1648510632016144,-0.007305375073814704,0.2730880808340773,-0.0009738412723304113,0.0008107644750039132,0.000795074575431931,0.0014959443298868948,0.010283922887903106,0.005424972339629026,-0.000932263198007682,none,False,False,0.010283922887903106,0.005424972339629026,-0.000932263198007682,0.03224445733307811,0.45082308082032074,0.960954433170307,0.07742110889320471,-0.06233511062294877,-0.035948396309729486
190,3.780000000000003,0.16630466570618485,-0.00901159265452102,0.2715843610636792,0.1653464831591902,-0.00824548626379304,0.27239625584563376,-0.0009581825469946459,0.0007661063907279803,0.0008118947819545363,0.0014711240370017763,0.01010651863928141,0.005829888921409398,-0.0009657537751647567,none,False,False,0.01010651863928141,0.005829888921409398,-0.0009657537751647567,0.03626112182681737,0.446517530089359,0.9557876211365544,0.07340983025998209,-0.06621023451726031,-0.03263192318832349
191,3.800000000000003,0.1667722457694971,-0.009859757101699625,0.2708597716191191,0.16583102345919143,-0.009138241484747595,0.271684747649056,-0.0009412223103056616,0.0007215156169520301,0.0008249760299368636,0.0014446693991682611,0.009918898738819586,0.006232617231457608,-0.0009913258826481897,none,False,False,0.009918898738819586,0.006232617231457608,-0.0009913258826481897,0.04018565506141147,0.4421431145737071,0.9504887928759648,0.06939863596909528,-0.06990905375791019,-0.029328222046657828
192,3.820000000000003,0.16722773188710238,-0.010661180082324332,0.27012247798425115,0.16630463774882465,-0.009984088587031249,0.27095694752926885,-0.0009230941382777358,0.0006770914952930838,0.000834469545017702,0.001416649251820291,0.009722071911334444,0.0066327737718051855,-0.0010099762632842972,none,False,False,0.009722071911334444,0.0066327737718051855,-0.0010099762632842972,0.04401790946835871,0.4377152907743488,0.9450796585833747,0.06538819003986349,-0.0734329381216506,-0.02603721472130019
193,3.840000000000003,0.1676712163436741,-0.011416599122315838,0.26937556989470124,0.16676728542608038,-0.010783660195736504,0.27021610601354923,-0.0009039309175937205,0.0006329389265793336,0.0008405361188479898,0.0013871567163263373,0.009517012950488632,0.007029959844131994,-0.0010226877297808672,none,False,False,0.009517012950488632,0.007029959844131994,-0.0010226877297808672,0.04775818840208753,0.4332488343030854,0.9395811422998455,0.06137883466631885,-0.07678385317917114,-0.022758538248335024
194,3.860000000000003,0.16810279446307225,-0.012126923903502312,0.2686219813140191,0.1672189317282065,-0.011537756285788424,0.2694653259207767,-0.0008838627348657369,0.0005891676177138885,0.0008433446067576122,0.0013563045165427086,0.009304660951304384,0.007423764822623839,-0.0010304033841658509,none,False,False,0.009304660951304384,0.007423764822623839,-0.0010304033841658509,0.051407220197110796,0.4287578167807899,0.9340133366092594,0.057370648801221905,-0.0799642997301306,-0.019491594237614398
195,3.880000000000003,0.1685225629224456,-0.012793217836228887,0.26786448654445216,0.16765954782018222,-0.01224732698568069,0.2687075569725119,-0.000863015102263387,0.0005458908505481981,0.0008430704280597556,0.0013242203872904914,0.00908591798437936,0.007813769297990557,-0.0010340051176338505,none,False,False,0.00908591798437936,0.007813769297990557,-0.0010340051176338505,0.05496612697451303,0.42425559011043373,0.9283954667438451,0.05336350627406224,-0.08297725409164591,-0.016235597926933496
196,3.900000000000003,0.1689306184192621,-0.013416679591409932,0.26710569779083804,0.1680891108831914,-0.012913455726445932,0.2679455918705113,-0.0008415075360707069,0.0005032238649640003,0.0008398940796732757,0.00129104270130903,0.008861648170038781,0.008199548057861954,-0.0010342967266765465,none,False,False,0.008861648170038781,0.008199548057861954,-0.0010342967266765465,0.05843638866939457,0.419754777399406,0.9227458634589949,0.04935713234780239,-0.08582610972727761,-0.012989626090080338
197,3.920000000000003,0.16932705669212245,-0.013998624797894389,0.2663480640641231,0.16850760420309668,-0.013537342838567685,0.26718206373986786,-0.0008194524890257626,0.00046128195932670403,0.0008339996757447676,0.0012569164200189199,0.008632677109502263,0.008580672876114798,-0.0010319917686967795,none,False,False,0.008632677109502263,0.008580672876114798,-0.0010319917686967795,0.061819802958887025,0.4152672698039961,0.9170819439875967,0.04535115771932513,-0.08851462066081425,-0.009752663041496388
198,3.940000000000003,0.1697119718825772,-0.014540468102881657,0.2655938713066228,0.16891501725891234,-0.014120289685906555,0.2664194448331564,-0.0007969546236648584,0.00042017841697510223,0.0008255735265335629,0.0012219894524853978,0.008399791630201476,0.008956715090987291,-0.0010277060839278148,none,False,False,0.008399791630201476,0.008956715090987291,-0.0010277060839278148,0.06511844193268168,0.4108042285831012,0.9114202003565278,0.04134516909790169,-0.09104684707265613,-0.006523644070942397
199,3.960000000000003,0.17008545621255705,-0.01504370578024835,0.26484524361858564,0.1693113458112785,-0.014663683412501356,0.2656600463886177,-0.0007741104012785605,0.00038002236774699327,0.0008148027700320415,0.0011864094855519205,0.008163739803602852,0.009327247958861749,-0.001021954736621866,none,False,False,0.008163739803602852,0.009327247958861749,-0.001021954736621866,0.06833460646192895,0.40637609167637206,0.9057761943381905,0.03733875564776511,-0.0934271034271735,-0.0033014957493792308
200,3.980000000000003,0.1704475999429428,-0.015509899053799632,0.2641041454641355,0.16969659199093406,-0.015168982365401127,0.2649060195344539,-0.0007510079520087476,0.000340916688398505,0.000801874070318398,0.0011503213277419366,0.007925231195587348,0.009691848777181487,-0.0010151529811692863,none,False,False,0.007925231195587348,0.009691848777181487,-0.0010151529811692863,0.07147077928705989,0.4019925841532855,0.9001645583087767,0.033331550746457966,-0.09565990942473772,-8.517266632505227e-05
201,4.000000000000003,0.17079849157276633,-0.015940658281273362,0.2633723847363739,0.17007076438719143,-0.015637702244632627,0.2641593571315528,-0.0007277271855749001,0.00030295603664073564,0.0007869723951788865,0.0011138647887133436,0.00768493731200252,0.010050100775903325,-0.0010076207427164828,none,False,False,0.00768493731200252,0.010050100775903325,-0.0010076207427164828,0.07452957786171557,0.397662731922259,0.8945990013049099,0.029323268682273133,-0.09774994401631797,0.0031263097161164377
202,4.020000000000002,0.17113821823430483,-0.01633762812055436,0.2626516165635864,0.17043387813640876,-0.016071403020040193,0.26342189644834213,-0.0007043400978960779,0.0002662251005141683,0.0007702798847557535,0.0010771730958891298,0.007443492204986769,0.010401594782069989,-0.0009995900177040007,none,False,False,0.007443492204986769,0.010401594782069989,-0.0009995900177040007,0.07751370796276498,0.393394878134545,0.8890923195960446,0.025313736084043217,-0.09970200266029125,0.006333846282381913
203,4.040000000000002,0.17146686623801202,-0.016702473774158212,0.26194334774213546,0.17078595501046434,-0.01647167664417164,0.2626953225637926,-0.0006809112275476814,0.00023079712998657145,0.0007519748216571198,0.0010403718313260822,0.007201493208865885,0.010745930666417944,-0.0009912145475009851,none,False,False,0.007201493208865885,0.010745930666417944,-0.0009912145475009851,0.08042591901302562,0.3891967017650428,0.8836564111240756,0.021302918037742022,-0.10152095794486961,0.009538217625963593
204,4.060000000000001,0.17178452172249056,-0.017036868380655157,0.2612489416873023,0.17112702350523049,-0.016840135580613997,0.2619811723977892,-0.0006574982172600774,0.00019673280004115987,0.0007322307104868919,0.0010035783545355855,0.006959501777947804,0.011082718584403605,-0.0009825810988450259,none,False,False,0.006959501777947804,0.011082718584403605,-0.0009825810988450259,0.08326896196396814,0.38507523790388676,0.8783022932072099,0.017290938990033467,-0.10321172364153575,0.012740069515536422
205,4.080000000000001,0.17209127136801194,-0.017342481595118076,0.2605696237990913,0.1714571189290462,-0.01717840215827688,0.26128083927199197,-0.0006341524389657516,0.00016407943684119616,0.0007112154729006503,0.0009669016632179464,0.006718044401839866,0.011411580026623052,-0.0009737216932883912,none,False,False,0.006718044401839866,0.011411580026623052,-0.0009737216932883912,0.08604555046446268,0.38103689933996615,0.8730401229491731,0.013278098665230184,-0.10477922220077612,0.015939896328534722
206,4.1000000000000005,0.1723872031360478,-0.017620969374917604,0.25990648714680864,0.17177628349119137,-0.017488098754080406,0.2605955779088045,-0.0006109196448564336,0.00013287062083719783,0.0006890907619958586,0.0009304426326330959,0.006477613577343497,0.01173214869534422,-0.0009646261631579373,none,False,False,0.006477613577343497,0.01173214869534422,-0.0009646261631579373,0.088758325901478,0.377087499067183,0.867879219844557,0.009264883325583336,-0.10622835565086496,0.019138028235440946
207,4.12,0.1726724070035892,-0.017873964963206965,0.25926049838385534,0.17208456639036068,-0.017770838799317703,0.25992650978106946,-0.0005878406132285297,0.0001031261638892618,0.0006660113972141168,0.0008942945674991595,0.006238668819039703,0.01204407122485963,-0.0009552544685307582,none,False,False,0.006238668819039703,0.01204407122485963,-0.0009552544685307582,0.091409826748527,0.37323227338908105,0.8628280901209243,0.005251972783542405,-0.10756397981418932,0.022334621855062315
208,4.14,0.17294697566785205,-0.018103071040431053,0.25863250381174785,0.17238202390313634,-0.01802821859863653,0.2592746287304812,-0.0005649517647157154,7.485244179452136e-05,0.0006421249187333333,0.0008585439975658168,0.006001637693450516,0.012347007763687318,-0.0009455482844318262,none,False,False,0.006001637693450516,0.012347007763687318,-0.0009455482844318262,0.09400246250319727,0.36947590533850233,0.8578944524054404,0.0012402436281071195,-0.10879088171352734,0.025529654056217127
209,4.159999999999999,0.17321100520158078,-0.018309852995702425,0.2580232355199457,0.17266871947246243,-0.018261809945092675,0.2586408067783426,-0.0005422857291183525,4.8043050609750115e-05,0.0006175712583968984,0.0008232716477052048,0.005766916864535226,0.012640632436342341,-0.0009354414553161935,none,False,False,0.005766916864535226,0.012640632436342341,-0.0009354414553161935,0.09653849234417092,0.36582254817254134,0.8530852643519218,-0.0027692308421305703,-0.10991376000740037,0.028722918553456687
210,4.179999999999999,0.17346459564704816,-0.01849583325470244,0.2574333175361555,0.17294472379611806,-0.018473153510028085,0.25802580005814685,-0.0005198718509301092,2.2679744674354574e-05,0.0005924825219913443,0.0007885535182048302,0.005534873140293485,0.0129246337016716,-0.0009248690085303403,none,False,False,0.005534873140293485,0.0129246337016716,-0.0009248690085303403,0.09902000849689108,0.3622758487353387,0.8484067499067964,-0.006775183478940827,-0.1109372082659463,0.03191402493355692
211,4.199999999999998,0.17370785154259377,-0.018662486588240785,0.25686327192931824,0.17321011491519145,-0.018663752982601454,0.2574302548053912,-0.0004977366274023232,-1.2663943606688877e-06,0.0005669828760729856,0.0007544620174485329,0.005305844512223071,0.013198714623646537,-0.0009137745170986294,none,False,False,0.005305844512223071,0.013198714623646537,-0.0009137745170986294,0.10144892416615833,0.3588389705136075,0.8438644269325736,-0.010776158448494512,-0.1118657008763625,0.03510239975282482
212,4.219999999999998,0.17394088238018868,-0.018811236317582608,0.25631352481462066,0.17346497830255264,-0.018835069930582548,0.2568547133460174,-0.0004759040776360357,-2.3833612999939885e-05,0.0005411885313967302,0.0007210670972486447,0.005080141181038274,0.013462593069136676,-0.0009021156986472516,none,False,False,0.005080141181038274,0.013462593069136676,-0.0009021156986472516,0.10382696578263174,0.3555146162384978,0.8394631349432369,-0.014770518236980456,-0.11270358135435521,0.03828728936057349
213,4.2399999999999975,0.17416380299690795,-0.018943451327655857,0.2557844122169748,0.1737094069513283,-0.018988519351486266,0.2562996200307923,-0.00045439604557964697,-4.506802383040867e-05,0.0005152078138175309,0.0006884373496760896,0.004858046563400936,0.013716001845666667,-0.0008898682285811869,none,False,False,0.004858046563400936,0.013716001845666667,-0.0008898682285811869,0.1061556692169991,0.3523050499124662,0.8352070627391064,-0.01875645207420807,-0.11345505283095894,0.0414677641291262
214,4.259999999999997,0.17437673390643252,-0.019060443797674798,0.2552761857559206,0.1739435014633744,-0.019125465881191784,0.25576532706880734,-0.0004332324430581236,-6.502208351698638e-05,0.0004891413128867428,0.0006566410320986396,0.004639818275484673,0.013958688790563415,-0.0008770278277302754,none,False,False,0.004639818275484673,0.013958688790563415,-0.0008770278277302754,0.10843637954422498,0.3492121181612764,0.8310997757571654,-0.022731985398475558,-0.11412417048398983,0.0446427238024747
215,4.279999999999997,0.1745798015789795,-0.019163467560274778,0.2547890181210388,0.1741673701377499,-0.01924722062583693,0.2552521002189614,-0.0004124314412295993,-8.375306556215184e-05,0.0004630820979225625,0.0006257469928990024,0.004425689090049556,0.014190416821298528,-0.0008636107551741916,none,False,False,0.004425689090049556,0.014190416821298528,-0.0008636107551741916,0.11067025389088773,0.34623727083010075,0.8271442429783461,-0.026694990037542318,-0.11471483568958607,0.047810903711790385
216,4.299999999999996,0.17477313867971497,-0.019253717003906608,0.2543230083123851,0.1743811290591912,-0.019355038581919372,0.25476012430381867,-0.00039200962052377,-0.00010132157801276409,0.0004371159914335898,0.000595825473373837,0.004215867864268906,0.014410963955302501,-0.0008496528937664581,none,False,False,0.004215867864268906,0.014410963955302501,-0.0008496528937664581,0.11285826687013857,0.34338158075710085,0.8233428632535141,-0.030643194833682864,-0.11523079167918789,0.05097088164393199
217,4.319999999999996,0.17495688427608072,-0.019332326439540953,0.25387818662574674,0.17458490218658468,-0.019450116609129337,0.2542895085155389,-0.0003719820894960424,-0.00011779016958838456,0.0004113218897921489,0.0005669487595715214,0.004010540436097386,0.0146201233060762,-0.0008352076581648889,none,False,False,0.004010540436097386,0.0146201233060762,-0.0008352076581648889,0.1150012181012622,0.340645762672412,0.819697490930123,-0.03457419649230762,-0.11567562050312685,0.05412108518667139
218,4.339999999999995,0.17513118402363742,-0.019400369860191495,0.25345451936708746,0.1747788214414403,-0.019533591920426266,0.2538402914886225,-0.0003523625821971188,-0.00013322206023477084,0.00038577212153506624,0.0005391916509178198,0.0038098704874532704,0.014817703061101131,-0.0008203429826021878,none,False,False,0.0038098704874532704,0.014817703061101131,-0.0008203429826021878,0.11709974132087847,0.33803019118360006,0.8162094606787984,-0.038485470481638424,-0.11605274112005663,0.057259799409878805
219,4.359999999999995,0.1752961903397771,-0.0194588610310237,0.25305191328496324,0.17496302679636652,-0.019606541054192596,0.2534124461190058,-0.00033316354341059173,-0.00014768002316889808,0.00036053283404258174,0.0005126317004671515,0.003614000372679062,0.015003526445885575,-0.0008051376575946303,none,False,False,0.003614000372679062,0.015003526445885575,-0.0008051376575946303,0.11915431462107612,0.33553491781741435,0.8128796114336237,-0.04237438185364457,-0.11636540845304831,0.060385174774258074
220,4.379999999999995,0.17545206257322207,-0.01950875385691061,0.2526702197132036,0.17513766636354197,-0.019669979293898982,0.253005884113558,-0.0003143962096801012,-0.00016122543698837352,0.00033566440035442957,0.0004873491642124822,0.0034230519109704483,0.015177431677473449,-0.000789677283499134,none,False,False,0.0034230519109704483,0.015177431677473449,-0.000789677283499134,0.12116527138958387,0.33315968709596966,0.8097083093718042,-0.046238195893173725,-0.11661671327411562,0.06349523518732798
221,4.399999999999994,0.17559896717566775,-0.01955094298378313,0.2523092384197669,0.1753028964831913,-0.01972486050155513,0.25262046025821056,-0.0002960706924764467,-0.00017391751777200148,0.000311221838443676,0.00046342657525838836,0.0032371271417155727,0.015339271909874915,-0.0007740500954521523,none,False,False,0.0032371271417155727,0.015339271909874915,-0.0007740500954521523,0.12313281157727261,0.33090395163403247,0.8066954698716509,-0.050074088532156696,-0.11680958280091154,0.06658788614962065
222,4.419999999999994,0.17573707787956405,-0.01958626459983698,0.2519687211608769,0.17545888181205663,-0.01977207733222746,0.2522559763968949,-0.00027819606750742465,-0.0001858127323904786,0.0002872552360180247,0.0004409478360472838,0.0030563090420148782,0.015488915173133784,-0.000758342890417666,none,False,False,0.0030563090420148782,0.015488915173133784,-0.000758342890417666,0.12505701297689129,0.3287668862532065,0.8038405784008188,-0.053879156488644324,-0.11694678191242007,0.06966092295242286
223,4.439999999999993,0.17586657588489174,-0.01961549741074077,0.2516483749420878,0.17560579541187243,-0.019812461798060628,0.25191218511702074,-0.0002607804730193064,-0.0001969643873198576,0.00026381017493293246,0.0004199967063901865,0.0028806622057320815,0.015626244307175855,-0.0007426372550372802,none,False,False,0.0028806622057320815,0.015626244307175855,-0.0007426372550372802,0.12693784225794913,0.32674740111312284,0.8011427102954036,-0.05765042710787028,-0.11703091490866645,0.0727120389023369
224,4.459999999999993,0.1759876500558875,-0.01963936377086445,0.2513478649904967,0.17574381883783846,-0.019846786151473648,0.2515887931405546,-0.00024383121804905095,-0.00020742238060919918,0.00024092815005788415,0.00040065456488499627,0.0027102334837224443,0.015751156891092792,-0.000727006255362777,none,False,False,0.0027102334837224443,0.015751156891092792,-0.000727006255362777,0.12877516556587162,0.32484415386700843,0.7986005494020472,-0.06138486789388889,-0.11706442775830352,0.07573883355742579
225,4.479999999999992,0.17610049712695625,-0.01965853095904008,0.2510668174444824,0.17587314222709394,-0.01987576405849563,0.251285464422716,-0.00022735489986230872,-0.00021723309945554867,0.00021864697823359425,0.0003829973512717112,0.0025450525851812757,0.015863565168128382,-0.0007115117086048006,none,False,False,0.0025450525851812757,0.015863565168128382,-0.0007115117086048006,0.13056875855474684,0.32305556085550924,0.7962124055656757,-0.0650793957272057,-0.11704961079357502,0.07873882096553123
226,4.499999999999992,0.1762053219161746,-0.01967361259223144,0.2508048217693277,0.17599396438719128,-0.019900052034509088,0.2510018229630096,-0.00021135752898332472,-0.00022643944227764695,0.0001970011936818783,0.00036709167300421524,0.0023851326402978576,0.015963395966339614,-0.0006962021150575134,none,False,False,0.0023851326402978576,0.015963395966339614,-0.0006962021150575134,0.13231831577947414,0.3213798073577509,0.7939762309554527,-0.06873088576754487,-0.11698860182388064,0.08170943789836363
227,4.519999999999992,0.17630233754312502,-0.01968517017448214,0.25056143290876987,0.17610649288456864,-0.019920251115957185,0.25073745533569053,-0.00019584465855637667,-0.00023508094147504585,0.0001760224269206634,0.0003529901898196294,0.0022304707248336562,0.01605059061464644,-0.0006811112874859149,none,False,False,0.0022304707248336562,0.01605059061464644,-0.0006811112874859149,0.1340234594246992,0.3198148569261039,0.79188963523259,-0.07233618004154102,-0.11688338964989446,0.08464805207552167
228,4.539999999999991,0.17639176564797043,-0.019693714780534985,0.2503361731839622,0.17621094413302446,-0.019936908742812155,0.2504919129488512,-0.00018082151494597243,-0.00024319396227717033,0.00015573976488902908,0.0003407265735499894,0.002081048347429504,0.016125104853816536,-0.0006662576769902259,none,False,False,0.002081048347429504,0.016125104853816536,-0.0006662576769902259,0.13568374739120034,0.3183584598342986,0.7899498995718967,-0.07589209571504572,-0.11673581796542117,0.08755197037196871
229,4.559999999999991,0.17647383660802743,-0.019699708874488825,0.2501285339527324,0.1763075434821904,-0.01995052082777029,0.25026471404314254,-0.00016629312583701927,-0.00025081195328146427,0.0001361800904101651,0.00033031054574995163,0.0019368319008953008,0.016186908741766377,-0.0006516443609597414,none,False,False,0.0019368319008953008,0.016186908741766377,-0.0006516443609597414,0.13729868079513557,0.31700816067546256,0.7881539895601374,-0.07939543304865336,-0.11654758963809625,0.09041844700080529
230,4.57999999999999,0.17654878974769025,-0.01970356826381448,0.24993797704295717,0.17639652530600602,-0.01996153398921547,0.25005534544267116,-0.00015226444168423003,-0.00025796572540099164,0.00011736839971399071,0.0003217236654871587,0.0017977730791027787,0.01623598655243142,-0.0006372596304002862,none,False,False,0.0017977730791027787,0.01623598655243142,-0.0006372596304002862,0.13886771096237024,0.31576130515182427,0.7864985670028675,-0.0828429830338944,-0.11632027136156232,0.09324469166121738
231,4.59999999999999,0.17661687353845396,-0.019705664187675324,0.24976393597473595,0.17647813309119123,-0.019970347925957335,0.24986326407189852,-0.00013874044726272516,-0.0002646837382820101,9.932809716256541e-05,0.00031491659832967947,0.0016638092613233486,0.01627233666737497,-0.000623078091788564,none,False,False,0.0016638092613233486,0.01627233666737497,-0.000623078091788564,0.14039024601726358,0.3146150461006539,0.7849800006789279,-0.0862315347075229,-0.11605529866972425,0.09602787763990137
232,4.6199999999999894,0.17667834578574995,-0.019706325536104848,0.24960581698671827,0.1765526195257205,-0.019977317912590924,0.2496878982533728,-0.00012572626002946286,-0.0002709923764860761,8.208126665451565e-05,0.0003098084810171875,0.0015348638662738168,0.016295971459211998,-0.0006090621836413283,none,False,False,0.0015348638662738168,0.016295971459211998,-0.0006090621836413283,0.1418656571728155,0.3135663488065765,0.7835943760905354,-0.08955788214215961,-0.11575398129993593,0.0987651498530161
233,4.639999999999989,0.17673347380011015,-0.01970584119408986,0.24946299988249154,0.17662024658729625,-0.019982757395027383,0.24952864880190362,-0.00011322721281389891,-0.00027691620093752214,6.564891941207573e-05,0.0003062886949974604,0.001410846678375406,0.016306917165861957,-0.0005951639990151308,none,False,False,0.001410846678375406,0.016306917165861957,-0.0005951639990151308,0.14329328483027487,0.31261199565331227,0.7823375042635847,-0.09281883111333931,-0.11541750888771585,0.1014536328151949
234,4.659999999999989,0.17678253455085874,-0.01970446250114942,0.24933483871305107,0.17668128563182217,-0.019986940666306338,0.2493848899313174,-0.0001012489190365673,-0.0002824781651569186,5.0051218266344843e-05,0.0003042209424849611,0.0012916541489622054,0.0163052137545999,-0.0005813273027710003,none,False,False,0.0012916541489622054,0.0163052137545999,-0.0005813273027710003,0.1446724445891989,0.3117485901702829,0.7812049296577656,-0.09601120544628562,-0.1150469569688673,0.10409043852248438
235,4.679999999999988,0.1768258148013257,-0.01970240581370041,0.24922066231150264,0.17673601748187812,-0.019990105603212363,0.24925596999023028,-8.979731944758207e-05,-0.0002876997895119547,3.5307678727641845e-05,0.00030344910552237346,0.001177169675350772,0.016290914774845535,-0.0005674896355681472,none,False,False,0.001177169675350772,0.016290914774845535,-0.0005674896355681472,0.1460024332568445,0.3109725605312168,0.7801919372504026,-0.09913185304974646,-0.11464329325855424,0.10667267423705955
236,4.699999999999988,0.1768636112253223,-0.019699855153753422,0.24911977469599603,0.1767847325151913,-0.01999245644448014,0.2491412120433789,-7.887871013098624e-05,-0.000292601290726717,2.1437347382885497e-05,0.00030380409166053606,0.0010672638608359803,0.016264087198618285,-0.000553584404904141,none,False,False,0.0010672638608359803,0.016264087198618285,-0.000553584404904141,0.1472825349278739,0.3102801625631118,0.7792935588610811,-0.10217765164934721,-0.11420738416917713,0.10919745016326156
237,4.719999999999987,0.17689623050531794,-0.019696964924354788,0.24903145535657278,0.17682773075311276,-0.019994166591487405,0.24903991431489278,-6.849975220518667e-05,-0.0002972016671326169,8.458958319995658e-06,0.0003051108011435161,0.0009617947587276361,0.01622481124759822,-0.0005395428754170745,none,False,False,0.0009617947587276361,0.01622481124759822,-0.0005395428754170745,0.148512027185665,0.3096674823236375,0.7785045787851923,-0.10514551423810524,-0.11374000152247707,0.11166188700657116
238,4.739999999999987,0.17692398941352105,-0.019693862668873224,0.2489549594411451,0.17686532194908827,-0.01999538141230162,0.24895135050962017,-5.866746443278226e-05,-0.00030151874342839585,-3.6089315249288045e-06,0.000307194479781721,0.0008606081035483204,0.016173180205769747,-0.0005252959858405506,none,False,False,0.0008606081035483204,0.016173180205769747,-0.0005252959858405506,0.14969018745354865,0.3091304383040972,0.7778195388046423,-0.10803239426746031,-0.11324182940398582,0.11406312340955449
239,4.7599999999999865,0.17694721487755324,-0.019690651848445512,0.24888951785510333,0.17689782567713444,-0.019996221029775395,0.24887477002806788,-4.938920041880346e-05,-0.0003055691813298837,-1.4747827035449523e-05,0.0003098859727365723,0.0007635375324504113,0.01610930021668712,-0.0005107759368607013,none,False,False,0.0007635375324504113,0.01610930021668712,-0.0005107759368607013,0.15081629950121775,0.3086647833130211,0.7772327426419793,-0.1108352906074514,-0.11271347110157529,0.11639832326120898
