step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
290,5.779999999999965,0.11702928794214616,0.009497789502729488,0.40854909109609616,0.1170188472378248,0.009475064523159745,0.4085095649589381,-1.0440704321365568e-05,-2.2724979569743037e-05,-3.9526137158074626e-05,4.677337406912556e-05,0.0004864496038409285,0.0014255315044563452,-0.00014503873948391676,none,False,False
291,5.799999999999964,0.11703036727592209,0.009607258279323018,0.40856272251096715,0.1170198429366558,0.009604160013119447,0.40852782878155536,-1.0524339266293481e-05,-3.0982662035713288e-06,-3.489372941178903e-05,3.657777088237322e-05,0.0004851878455489283,0.001383232432240416,-0.00016621472500401665,none,False,False
292,5.819999999999964,0.11703105500157701,0.009696284486738033,0.4085734426132086,0.1170204548945149,0.009710586186338455,0.40854288525602445,-1.0600107062108677e-05,1.4301699600422282e-05,-3.055735718415775e-05,3.5364572092266046e-05,0.000482538479320348,0.0013420430773793902,-0.0001872919816733395,none,False,False
293,5.839999999999963,0.11703145370047,0.009766962413989754,0.4085815548507918,0.11702081082657054,0.009796392894728376,0.4085550245275307,-1.064287389945795e-05,2.9430480738621215e-05,-2.6530323261109157e-05,4.1027819996742056e-05,0.0004786891485020613,0.001301964262249482,-0.0002079446849206185,none,False,False
294,5.859999999999963,0.11703163862823951,0.009821435452235586,0.40858736917629895,0.11702100408752211,0.009863677739935359,0.4085645434257035,-1.063454071739689e-05,4.2242287699773354e-05,-2.2825750595478755e-05,4.9178442600670004e-05,0.0004738142433462,0.0012629960111778557,-0.00022799433267393907,none,False,False
295,5.879999999999963,0.11703166352478629,0.009861896078262558,0.40859120198201604,0.11702110016845615,0.009914586196062669,0.40857174551202446,-1.0563356330137164e-05,5.2690117800111014e-05,-1.9456469991574465e-05,5.715231609725071e-05,0.0004680748099279668,0.001225138121609226,-0.00024740585901096573,none,False,False
296,5.899999999999962,0.11703156583992536,0.009890585894053134,0.4085933760468831,0.11702114266149691,0.009951311810697425,0.4085769411272342,-1.0423178428448088e-05,6.072591664429104e-05,-1.6434919648922186e-05,6.376822237374332e-05,0.0004616186876451602,0.0011883906526004432,-0.0002662770242487358,none,False,False
297,5.919999999999962,0.11703137131545166,0.009909795708615816,0.4085942204976714,0.11702115863408241,0.00997609646093003,0.40858044743874045,-1.0212681369248244e-05,6.630075231421444e-05,-1.377305893096592e-05,6.84820105611427e-05,0.0004545808509374232,0.0011527543113633502,-0.0002848224058980067,none,False,False
298,5.939999999999961,0.11703109786377033,0.009921865653686999,0.40859407078656607,0.11702116335288582,0.009991230645732175,0.4085825884880243,-9.934510884518355e-06,6.936499204517575e-05,-1.1482298541753977e-05,7.100732221217665e-05,0.00044708392726602284,0.0011182307275999317,-0.00030335344027114877,none,False,False
299,5.959999999999961,0.11703075868194282,0.009929185329293043,0.40859326868680723,0.11702116429547019,0.009999053800599686,0.40858369523804894,-9.594386472633332e-06,6.986847130664373e-05,-9.573448758293246e-06,7.117096638125137e-05,0.00043923886207490826,0.0010848226152909222,-0.00032225599922813114,none,False,False
300,5.9799999999999605,0.11703036453792384,0.00993419397821137,0.40859216230737083,0.1170211643857438,0.010001954624385257,0.4085841056206665,-9.200152180047216e-06,6.776064617388701e-05,-8.056686704338567e-06,6.885534235402945e-05,0.00043114570173504206,0.001052533830493998,-0.0003419669396664996,none,False,False
301,5.99999999999996,0.11702992516301258,0.00993938068965836,0.4085911061268009,0.11702116438719139,0.010002371411803485,0.4085841645840246,-8.760775821195499e-06,6.299072214512556e-05,-6.941542776306431e-06,6.397473943259908e-05,0.00042289446716730917,0.00102136933984552,-0.0003629509470188579,none,False,False
302,6.01999999999996,0.11702945022108346,0.009945404143304285,0.4085902355717238,0.11702116438719139,0.01000237141180242,0.40858416458402447,-8.285833892077155e-06,5.6967268498134965e-05,-6.070987699335895e-06,5.7885936245958594e-05,0.00041452107215344435,0.0009912079974901127,-0.0003827517006893714,none,False,False
303,6.039999999999959,0.11702894850799936,0.009951599718278076,0.4085895076846095,0.11702116438719139,0.01000237141180242,0.40858416458402447,-7.784120807971528e-06,5.077169352434366e-05,-5.343100585031291e-06,5.1642096432510724e-05,0.00040602964768788686,0.0009618522311429829,-0.0003973243917947528,none,False,False
304,6.059999999999959,0.1170284281994947,0.00995758345666828,0.40858888865358367,0.11702116438719139,0.01000237141180242,0.40858416458402447,-7.263812303315298e-06,4.478795513413944e-05,-4.724069559203237e-06,4.561842530683926e-05,0.0003974360805070687,0.0009331478969544074,-0.0004038520038997306,none,False,False
305,6.079999999999958,0.117027905422804,0.009963228911781427,0.40858827279770604,0.11702116438719139,0.01000237141180242,0.40858416458402447,-6.741035612614632e-06,3.9142500020992316e-05,-4.108213681575101e-06,3.993061843594966e-05,0.0003893314285802831,0.0009057206798719857,-0.00038270634595709817,none,False,False
306,6.099999999999958,0.11702738074697525,0.009968452800159979,0.4085876117292454,0.11702116438719139,0.01000237141180242,0.40858416458402447,-6.216359783858816e-06,3.391861164244066e-05,-3.447145220936143e-06,3.4655420281498696e-05,0.00038216908802419077,0.0008799990050218763,-0.00032190925567415486,none,False,False
307,6.1199999999999575,0.11702685537065857,0.009973170948668258,0.40858695262545824,0.11702116438719139,0.01000237141180242,0.40858416458402447,-5.690983467185329e-06,2.920046313416129e-05,-2.7880414337766446e-06,2.9880219462208516e-05,0.0003759043880549177,0.0008558313784974834,-0.00022807163744358486,none,False,False
308,6.139999999999957,0.11702634766333037,0.009977383313129888,0.4085863314081615,0.11702116438719139,0.01000237141180242,0.40858416458402447,-5.183276138978621e-06,2.4988098672532044e-05,-2.166824137006529e-06,2.5611844010961353e-05,0.0003704785962850097,0.0008331699390290266,-0.00010948465525672614,none,False,False
309,6.159999999999957,0.11702587777022785,0.009981123630168318,0.40858577348412534,0.11702116438719139,0.01000237141180242,0.40858416458402447,-4.713383036467067e-06,2.1247781634101473e-05,-1.608900100869004e-06,2.1823674382502404e-05,0.00036581542048600476,0.0008120036162114076,2.5182955770384454e-05,none,False,False
310,6.179999999999956,0.11702549026775672,0.009984473765994019,0.4085853166571125,0.11702116438719139,0.01000237141180242,0.40858416458402447,-4.325880565328455e-06,1.7897645808400905e-05,-1.1520730880398844e-06,1.8449017332872844e-05,0.0003617415417086131,0.0007924472581590622,0.00012904206820729566,none,False,False
311,6.199999999999956,0.1170251909779188,0.00998745679092587,0.4085849671764129,0.11702116438719139,0.01000237141180242,0.40858416458402447,-4.026590727415624e-06,1.4914620876549378e-05,-8.025923884380504e-07,1.546943771826535e-05,0.0003581073290381334,0.0007744433804092101,0.00018655100135468914,none,False,False
312,6.219999999999955,0.11702493907901351,0.009990045406983342,0.4085846995347764,0.11702116438719139,0.01000237141180242,0.40858416458402447,-3.77469182212542e-06,1.2326004819077432e-05,-5.349507519181174e-07,1.2902126392921377e-05,0.00035483835377760016,0.0007576968976799581,0.00024545917586210494,none,False,False
313,6.239999999999955,0.11702471972830905,0.009992276161765923,0.40858449557679183,0.11702116438719139,0.01000237141180242,0.40858416458402447,-3.5553411176642014e-06,1.0095250036496611e-05,-3.30992767361149e-07,1.070813148847099e-05,0.00035190261298812794,0.000742117108694291,0.0003055517117011177,none,False,False
314,6.2599999999999545,0.11702452370785586,0.00999418844556048,0.4085843414208886,0.11702116438719139,0.01000237141180242,0.40858416458402447,-3.359320664475529e-06,8.182966241939565e-06,-1.7683686415193023e-07,8.84744274465893e-06,0.000349271666556916,0.0007276265663911088,0.00036633768346606136,none,False,False
315,6.279999999999954,0.1170243458907696,0.009995820701872877,0.4085842277404342,0.11702116438719139,0.01000237141180242,0.40858416458402447,-3.181503578211786e-06,6.550709929543236e-06,-6.315640971310543e-08,7.282702405788568e-06,0.00034691195582376246,0.0007141520139184986,0.000425956310766707,none,False,False
316,6.299999999999954,0.11702418328872016,0.009997207791699523,0.40858414821290523,0.11702116438719139,0.01000237141180242,0.40858416458402447,-3.018901528775708e-06,5.1636201028968515e-06,1.6371119238023368e-08,5.981388385737036e-06,0.00034478420970986395,0.0007016178029579098,0.0004815075577164336,none,False,False
317,6.319999999999953,0.1170240332207797,0.009998379778643603,0.40858409727396106,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.8688335883125804e-06,3.991633158817107e-06,6.731006341187395e-08,4.9160830013980825e-06,0.0003428497280396314,0.0006899440183605857,0.0005304791599271382,none,False,False
318,6.339999999999953,0.1170238931747594,0.009999362847619429,0.4085840697461494,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.7287875680181983e-06,3.0085641829907805e-06,9.483787505315533e-08,4.062848047501931e-06,0.00034107240325090293,0.0006790488029206715,0.0005709457442942665,none,False,False
319,6.359999999999952,0.11702376099102679,0.010000180394081922,0.40858406080463994,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.5966038354058307e-06,2.1910177204972903e-06,1.0377938453043356e-07,3.3990705038629204e-06,0.00033941995422956893,0.0006688519741199258,0.0006015971157400721,none,False,False
320,6.379999999999952,0.11702363508324165,0.010000853928895038,0.40858406602370656,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.47069605026351e-06,1.5174829073819757e-06,9.856031790711484e-08,2.901173466590737e-06,0.0003378648409859092,0.0006592791120536883,0.0006217333739029437,none,False,False
321,6.3999999999999515,0.11702351458432958,0.010001403674698307,0.408584081444027,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.3501971381928444e-06,9.67737104113145e-07,8.313999744213874e-08,2.5430009733033548e-06,0.00033638484965225,0.0006502653828688248,0.000631231219441668,none,False,False
322,6.419999999999951,0.1170233993648523,0.010001848821241142,0.4085841036248689,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.2349776609142946e-06,5.225905612780274e-07,6.095915555670572e-08,2.2960710046009036e-06,0.00033496335250355117,0.0006417584878515612,0.0006304863560503369,none,False,False
323,6.439999999999951,0.11702328991991016,0.010002207480526923,0.4085841296649488,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.1255327187774675e-06,1.6393127549689523e-07,3.491907568653474e-08,2.1321308926813975e-06,0.0003335892623951528,0.0006337203378575761,0.0006203373398760791,none,False,False
324,6.45999999999995,0.11702318715566888,0.01000249643155104,0.4085841571900772,0.11702116438719139,0.01000237141180242,0.40858416458402447,-2.0227684774942745e-06,-1.2501974861953147e-07,7.3939472877704304e-09,2.026641784219868e-06,0.0003322567154589976,0.0006261273009267108,0.0006019764395603477,none,False,False
325,6.47999999999995,0.11702309212550488,0.010002730766859596,0.4085841843145454,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.9277383134924664e-06,-3.593550571764914e-07,-1.9730520939287288e-08,1.9610457301862274e-06,0.0003309645284669511,0.0006189691076635686,0.000576853059834542,none,False,False
326,6.499999999999949,0.11702300576953832,0.010002923550367799,0.40858420958713093,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.8413823469343171e-06,-5.521385653788069e-07,-4.5003106463603615e-08,1.9229069718973084e-06,0.0003297154863968769,0.0006122466854932011,0.0005465750656790578,none,False,False
327,6.519999999999949,0.1170229287031258,0.010003085573717952,0.40858423193268045,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.7643159344188364e-06,-7.141619155319467e-07,-6.734865598545525e-08,1.9045665647342228e-06,0.000328515520362099,0.0006059693065288804,0.0005128129358812426,none,False,False
328,6.5399999999999485,0.11702286108414524,0.01000322526513319,0.40858425059783654,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.6966969538512178e-06,-8.538533307709401e-07,-8.60138120728493e-08,1.9013796147913055e-06,0.00032737283581879664,0.0006001514686536375,0.0004772110904479097,none,False,False
329,6.559999999999948,0.1170228025702558,0.010003348767935818,0.4085842651058441,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.6381830644091044e-06,-9.773561333980413e-07,-1.0052181964592677e-07,1.910228625121219e-06,0.00032629704619285957,0.0005948098941530433,0.0004413100003796432,none,False,False
330,6.579999999999948,0.11702275235987862,0.010003460173092367,0.40858427522167384,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.587972687233652e-06,-1.0887612899475319e-06,-1.106376493753558e-07,1.928548441535131e-06,0.00032529835871871024,0.0005899609438099959,0.00040648183383831674,none,False,False
331,6.599999999999947,0.11702270929738906,0.010003561866064768,0.4085842809257023,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.5449101976733326e-06,-1.1904542623480951e-06,-1.1634167784713156e-07,1.9538332210355334e-06,0.00032438684867151557,0.000585618630730336,0.0003738814636750842,none,False,False
332,6.619999999999947,0.11702267201558225,0.010003654935506347,0.40858428239232236,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.5076283908649346e-06,-1.2835237039269393e-06,-1.1780829789476144e-07,1.9834957167932534e-06,0.0003235718467155384,0.0005817933011761037,0.00034441370847826906,none,False,False
333,6.639999999999946,0.11702263908706204,0.010003739589901825,0.4085842799693035,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.4746998706488545e-06,-1.368178099404871e-06,-1.1538527905363694e-07,2.0149354289418703e-06,0.0003228614530494367,0.0005784909489357904,0.00031871675701072844,none,False,False
334,6.659999999999946,0.11702260915996365,0.010003815536089112,0.4085842741542397,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.4447727722660675e-06,-1.4441242866918003e-06,-1.0957021523427812e-07,2.04569522435796e-06,0.00032226218234786595,0.0005757130579801698,0.0002971608862660605,none,False,False
335,6.6799999999999455,0.11702258106063923,0.010003882287492155,0.408584265565784,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.416673447843242e-06,-1.5108756897357078e-06,-1.009817595098994e-07,2.0736215477786984e-06,0.00032177873572328204,0.0005734568303346102,0.00027986087092127167,none,False,False
336,6.699999999999945,0.11702255385471816,0.010003939386189476,0.40858425490905437,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.389467526771715e-06,-1.567974387056345e-06,-9.032502990002911e-08,2.096979326899593e-06,0.0003214138902597277,0.0005717156502446086,0.0002666999295982734,none,False,False
337,6.719999999999945,0.11702252686639467,0.010003986538311973,0.40858424293628604,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.3624792032790323e-06,-1.6151265095527834e-06,-7.835226156771569e-08,2.114502848927095e-06,0.0003211684928572527,0.0005704796546110503,0.0002573626797335968,none,False,False
338,6.739999999999944,0.11702249966249731,0.010004023674260582,0.4085842304051081,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.3352753059220346e-06,-1.6522624581623985e-06,-6.582108363906158e-08,2.1253855622708684e-06,0.0003210415429948132,0.0005697363135464356,0.0002513743820247872,none,False,False
339,6.759999999999944,0.11702247201202487,0.010004050952519813,0.4085842180375391,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.307624833482568e-06,-1.6795407173936933e-06,-5.345351461460979e-08,2.1292245078310295e-06,0.0003210303482226989,0.0005694709636234964,0.000248143737795713,none,False,False
340,6.779999999999943,0.11702244383324381,0.010004068728263482,0.4085842064829604,0.11702116438719139,0.01000237141180242,0.40858416458402447,-1.279446052424027e-06,-1.697316461062373e-06,-4.1898935931872217e-08,2.125940001714288e-06,0.00032113073591842075,0.000569667271326878,0.0002470066379400654,none,False,False
